episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
53,27,-42.7490,-1.5833,2.6672,2.6591,2.6271
54,27,-29.9250,-1.1083,2.6764,2.7065,2.6100
55,27,-37.8210,-1.4008,2.6791,2.7046,2.6545
56,27,-30.2550,-1.1206,2.6757,2.6899,2.6309
57,27,-37.7070,-1.3966,2.6537,2.7070,2.6037
58,27,-35.2850,-1.3069,2.6479,2.6807,2.5698
59,27,-20.3990,-0.7555,2.6179,2.6249,2.5074
60,27,-28.4330,-1.0531,2.6149,2.6378,2.4483
61,27,-40.3930,-1.4960,2.6049,2.6103,2.4379
62,27,-32.4730,-1.2027,2.5080,2.6072,2.4267
63,27,-25.4350,-0.9420,2.4395,2.5157,2.3925
64,27,-7.4730,-0.2768,2.4560,2.4377,2.4049
65,27,-22.2330,-0.8234,2.4561,2.4090,2.4431
66,27,-32.9530,-1.2205,2.4150,2.4089,2.4843
67,27,-32.0950,-1.1887,2.4576,2.4091,2.5286
68,27,-15.1710,-0.5619,2.4606,2.4241,2.5338
69,27,-22.2450,-0.8239,2.5363,2.4733,2.5930
70,27,-15.0210,-0.5563,2.5245,2.4701,2.5690
71,27,-29.6970,-1.0999,2.5280,2.4913,2.5831
72,27,-24.6730,-0.9138,2.5484,2.5103,2.5648
73,27,-45.4590,-1.6837,2.5506,2.5411,2.5392
74,27,-29.5830,-1.0957,2.4853,2.5485,2.5039
75,27,-25.1650,-0.9320,2.4866,2.5586,2.5134
76,27,-22.8030,-0.8446,2.5049,2.5862,2.4503
77,27,-12.5210,-0.4637,2.5621,2.6092,2.4145
78,27,-44.7210,-1.6563,2.5538,2.5756,2.4389
79,27,-30.3810,-1.1252,2.5012,2.5673,2.4043
80,27,-29.9850,-1.1106,2.4447,2.5415,2.4043
81,27,-40.2850,-1.4920,2.4646,2.4998,2.4030
82,27,-27.6530,-1.0242,2.5405,2.4817,2.4798
83,27,-35.3690,-1.3100,2.5845,2.4995,2.4978
84,27,-24.6970,-0.9147,2.5806,2.5378,2.5307
85,27,-27.3050,-1.0113,2.5758,2.5924,2.5255
86,27,-12.4010,-0.4593,2.5657,2.5639,2.4568
87,27,-22.2930,-0.8257,2.4806,2.5641,2.4973
88,27,-24.5830,-0.9105,2.5853,2.5680,2.4823
89,27,-35.3630,-1.3097,2.5935,2.5474,2.4986
90,27,-32.4250,-1.2009,2.5978,2.5545,2.5479
91,27,-42.4490,-1.5722,2.5324,2.5901,2.5784
92,27,-27.2390,-1.0089,2.5326,2.6232,2.5883
93,27,-24.6010,-0.9111,2.5119,2.6191,2.6251
94,27,-47.7250,-1.7676,2.4818,2.5562,2.5959
95,27,-31.9150,-1.1820,2.4983,2.5508,2.5543
96,27,-47.3650,-1.7543,2.5355,2.4994,2.6082
97,27,-40.1590,-1.4874,2.4975,2.4831,2.6281
98,27,-14.5710,-0.5397,2.4276,2.4430,2.6475
99,27,-27.3710,-1.0137,2.3980,2.4568,2.6264
100,27,-27.8690,-1.0322,2.4668,2.4213,2.6521
101,27,-19.9910,-0.7404,2.4712,2.4464,2.6086
102,27,-25.3630,-0.9394,2.4214,2.5116,2.5966
103,27,-27.7130,-1.0264,2.4493,2.4917,2.5759
104,27,-50.0270,-1.8529,2.4223,2.4977,2.5813
105,27,-45.0750,-1.6694,2.4241,2.4790,2.6318
106,27,-28.1630,-1.0431,2.3595,2.4848,2.5687
107,27,-7.1070,-0.2632,2.5084,2.5169,2.5726
108,27,-26.7350,-0.9902,2.4947,2.4863,2.6099
109,27,-30.4470,-1.1277,2.5172,2.4833,2.6384
110,27,-19.8170,-0.7340,2.5045,2.5073,2.5915
111,27,-24.6130,-0.9116,2.5358,2.4764,2.6096
112,27,-32.6830,-1.2105,2.5581,2.4315,2.5892
113,27,-24.8170,-0.9191,2.5292,2.4353,2.5978
114,27,-43.2530,-1.6020,2.4732,2.4621,2.5865
115,27,-34.7570,-1.2873,2.5453,2.4286,2.5414
116,27,-27.1910,-1.0071,2.5381,2.4635,2.6395
117,27,-35.3030,-1.3075,2.4518,2.5422,2.5721
118,27,-47.8810,-1.7734,2.4076,2.6058,2.5467
119,27,-32.4970,-1.2036,2.4160,2.6403,2.5188
120,27,-17.0350,-0.6309,2.4330,2.6805,2.5553
