episode,mask,o,c,e,a,n,norm
56,mask_home,-0.34732,-0.38317,-0.29430,-0.49531,-0.35474,0.85161
56,mask_conference,-0.23090,-0.15115,-0.28332,-0.49531,-0.42067,0.76074
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,-0.41993,0.09291,-0.48951,-0.49569,-0.33098,0.88309
57,mask_home,-0.34764,-0.38265,-0.29452,-0.49569,-0.35506,0.85193
57,mask_conference,-0.23042,-0.15020,-0.28328,-0.49569,-0.42111,0.76088
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,-0.41796,0.09346,-0.48861,-0.49603,-0.33242,0.88245
58,mask_home,-0.34791,-0.38221,-0.29466,-0.49603,-0.35536,0.85222
58,mask_conference,-0.23008,-0.14911,-0.28334,-0.49603,-0.42143,0.76099
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,-0.41600,0.09394,-0.48765,-0.49635,-0.33380,0.88174
59,mask_home,-0.34806,-0.38172,-0.29473,-0.49635,-0.35572,0.85242
59,mask_conference,-0.22972,-0.14790,-0.28330,-0.49635,-0.42178,0.76103
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,-0.41402,0.09439,-0.48671,-0.49664,-0.33508,0.88098
60,mask_home,-0.34819,-0.38123,-0.29477,-0.49664,-0.35607,0.85258
60,mask_conference,-0.22960,-0.14660,-0.28347,-0.49664,-0.42199,0.76112
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,-0.41217,0.09478,-0.48582,-0.49691,-0.33626,0.88027
61,mask_home,-0.34834,-0.38075,-0.29488,-0.49691,-0.35638,0.85275
61,mask_conference,-0.22950,-0.14537,-0.28360,-0.49691,-0.42218,0.76117
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,-0.41048,0.09508,-0.48505,-0.49716,-0.33731,0.87963
62,mask_home,-0.34843,-0.38023,-0.29489,-0.49716,-0.35668,0.85283
