episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
49,27,-38.8390,-1.4385,2.9931,2.9696,2.9339
50,27,-39.0430,-1.4460,2.9955,2.9416,2.9572
51,27,-49.1090,-1.8189,3.0028,2.8805,2.9556
52,27,-47.2150,-1.7487,3.0227,2.8931,2.9640
53,27,-43.7370,-1.6199,3.0607,2.8470,2.9652
54,27,-47.3170,-1.7525,3.0645,2.8597,2.9692
55,27,-24.7690,-0.9174,3.0161,2.8609,2.9631
56,27,-33.5630,-1.2431,3.0486,2.8911,2.9624
57,27,-36.0270,-1.3343,3.0495,2.8499,2.9590
58,27,-21.5610,-0.7986,3.0506,2.8785,2.9550
59,27,-36.8790,-1.3659,3.0183,2.8454,2.9599
60,27,-31.3510,-1.1611,3.0468,2.9001,2.9790
61,27,-34.4990,-1.2777,3.0220,2.8933,2.9702
62,27,-47.0410,-1.7423,2.9938,2.9446,2.9770
63,27,-34.0730,-1.2620,2.9236,2.9053,2.9496
64,27,-36.5370,-1.3532,2.9204,2.8977,2.9549
65,27,-24.4270,-0.9047,2.8597,2.9061,2.9261
66,27,-23.5630,-0.8727,2.8629,2.8678,2.8985
67,27,-44.1750,-1.6361,2.8488,2.8642,2.9253
68,27,-41.2790,-1.5289,2.8813,2.8958,2.9627
69,27,-42.4730,-1.5731,2.9533,2.9134,2.9381
70,27,-34.7270,-1.2862,2.9354,2.8977,2.9298
71,27,-28.9830,-1.0734,2.9299,2.9218,2.9229
72,27,-29.1750,-1.0806,2.9126,2.8939,2.9686
73,27,-38.4850,-1.4254,2.9225,2.8275,2.9905
74,27,-21.2730,-0.7879,2.8703,2.8910,2.9848
75,27,-24.3970,-0.9036,2.9333,2.8873,2.9733
76,27,-41.8730,-1.5509,3.0218,2.9503,2.9650
77,27,-38.3710,-1.4211,3.0236,2.9373,2.9672
78,27,-39.3370,-1.4569,3.0685,2.9617,2.9652
79,27,-26.6690,-0.9877,3.0564,2.9264,2.9571
80,27,-31.5190,-1.1674,3.0356,2.8858,2.9485
81,27,-46.3930,-1.7183,3.0426,2.8953,2.9350
82,27,-33.9590,-1.2577,3.0515,2.9382,2.9315
83,27,-23.8330,-0.8827,3.0336,2.9700,2.9189
84,27,-32.3890,-1.1996,3.0649,2.9687,2.8815
85,27,-21.8310,-0.8086,3.0455,2.9726,2.8966
86,27,-29.9370,-1.1088,3.0099,2.9365,2.9091
87,27,-56.4590,-2.0911,2.9955,2.9547,2.9032
88,27,-26.8010,-0.9926,2.9576,2.9193,2.9372
89,27,-38.7190,-1.4340,2.9986,2.9166,2.9194
90,27,-38.3770,-1.4214,3.0221,2.9401,2.9320
91,27,-26.8490,-0.9944,3.0015,2.9551,2.9103
92,27,-6.2310,-0.2308,2.9951,2.9747,2.9054
93,27,-39.1690,-1.4507,3.0175,2.9507,2.9129
94,27,-42.3890,-1.5700,3.0059,2.9652,2.9323
95,27,-46.3690,-1.7174,3.0202,2.9651,2.8970
96,27,-26.4470,-0.9795,3.0297,2.9568,2.8749
97,27,-28.9890,-1.0737,2.9401,2.9287,2.8665
98,27,-29.3250,-1.0861,2.9308,2.9511,2.8846
99,27,-49.9370,-1.8495,2.9125,2.9846,2.9388
100,27,-24.1510,-0.8945,2.9299,2.9722,2.9164
101,27,-32.0770,-1.1880,2.9169,3.0006,2.9351
102,27,-21.6390,-0.8014,2.9226,2.9956,2.9457
103,27,-30.9970,-1.1480,2.9470,2.9730,2.9524
104,27,-51.9150,-1.9228,2.9678,3.0068,2.9515
105,27,-46.3810,-1.7178,2.9716,2.9979,2.9513
106,27,-24.5350,-0.9087,2.9700,3.0462,2.9559
107,27,-36.2250,-1.3417,3.0106,3.0546,2.9689
108,27,-36.1950,-1.3406,3.0636,3.0726,2.9413
109,27,-39.1870,-1.4514,3.0108,3.0885,2.9168
110,27,-28.5570,-1.0577,3.0304,3.0776,2.9382
111,27,-26.5850,-0.9846,3.0099,3.0627,2.9324
112,27,-49.9250,-1.8491,3.0253,3.0495,2.9463
113,27,-50.0570,-1.8540,3.0744,3.0232,2.9536
114,27,-19.1510,-0.7093,3.0252,2.9965,2.9542
115,27,-46.4410,-1.7200,3.0084,3.0142,2.9395
116,27,-39.4390,-1.4607,3.0388,3.0049,2.9395
117,27,-28.8450,-1.0683,3.0260,2.9969,2.9680
118,27,-39.4570,-1.4614,3.0124,2.9668,2.9624
119,27,-32.0770,-1.1880,3.0576,2.8197,2.9758
120,27,-33.9950,-1.2591,3.0638,2.8648,2.9706
