episode,mask,o,c,e,a,n,norm
32,mask_home,-0.41327,-0.15944,-0.50000,-0.08518,0.08776,0.67909
32,mask_conference,0.22015,-0.00936,0.37469,0.21581,-0.10679,0.49692
33,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33,mask_work,0.16544,0.34827,-0.49589,-0.32098,-0.14932,0.72103
33,mask_home,-0.42378,-0.16234,-0.50000,-0.08611,0.08893,0.68649
33,mask_conference,0.22650,-0.01168,0.39095,0.22641,-0.11147,0.51766
34,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,mask_work,0.17338,0.36298,-0.50000,-0.33263,-0.15688,0.73964
34,mask_home,-0.43497,-0.16458,-0.50000,-0.08831,0.09042,0.69445
34,mask_conference,0.23179,-0.01056,0.39685,0.23065,-0.11434,0.52688
35,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,mask_work,0.17576,0.37574,-0.50000,-0.34186,-0.16281,0.75196
35,mask_home,-0.44455,-0.16814,-0.50000,-0.09036,0.09221,0.70183
35,mask_conference,0.23770,-0.01283,0.41262,0.24132,-0.11936,0.54718
36,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
36,mask_work,0.18324,0.38907,-0.49992,-0.35161,-0.16839,0.76606
36,mask_home,-0.45108,-0.17064,-0.50000,-0.09021,0.09314,0.70669
36,mask_conference,0.24249,-0.01297,0.41984,0.24626,-0.12198,0.55745
37,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,mask_work,0.18995,0.40362,-0.50000,-0.36312,-0.17575,0.78213
37,mask_home,-0.46063,-0.17572,-0.50000,-0.09462,0.09621,0.71503
37,mask_conference,0.24813,-0.01358,0.43171,0.25521,-0.12712,0.57395
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,0.19699,0.41595,-0.50000,-0.37409,-0.18194,0.79678
38,mask_home,-0.46844,-0.17776,-0.49964,-0.09624,0.09681,0.72063
38,mask_conference,0.25340,-0.01279,0.43808,0.26054,-0.13080,0.58419
