episode,mask,o,c,e,a,n,norm
32,mask_work,-0.04657,0.62322,-0.05005,-0.46145,0.36868,0.86135
32,mask_home,0.09541,0.40927,0.23634,-0.34038,0.30543,0.66453
32,mask_conference,0.13579,0.58273,0.09480,-0.32083,0.32368,0.75809
33,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
33,mask_work,-0.04233,0.62660,-0.04693,-0.46084,0.36900,0.86322
33,mask_home,0.09497,0.40983,0.23595,-0.34553,0.30783,0.66843
33,mask_conference,0.13904,0.58667,0.09585,-0.32027,0.32502,0.76217
34,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,mask_work,-0.03821,0.62970,-0.04393,-0.46015,0.36926,0.86487
34,mask_home,0.09443,0.40989,0.23534,-0.35033,0.31016,0.67175
34,mask_conference,0.14214,0.59029,0.09700,-0.31960,0.32619,0.76589
35,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,mask_work,-0.03437,0.63256,-0.04113,-0.45938,0.36946,0.86634
35,mask_home,0.09392,0.40954,0.23464,-0.35474,0.31237,0.67455
35,mask_conference,0.14525,0.59382,0.09813,-0.31878,0.32718,0.76943
36,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
36,mask_work,-0.03072,0.63522,-0.03849,-0.45864,0.36962,0.86770
36,mask_home,0.09362,0.40898,0.23409,-0.35865,0.31430,0.67694
36,mask_conference,0.14831,0.59713,0.09941,-0.31779,0.32798,0.77266
37,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,mask_work,-0.02728,0.63754,-0.03600,-0.45802,0.36980,0.86893
37,mask_home,0.09329,0.40821,0.23347,-0.36215,0.31616,0.67894
37,mask_conference,0.15097,0.60005,0.10052,-0.31701,0.32877,0.77559
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,-0.02402,0.63964,-0.03366,-0.45741,0.36995,0.87002
38,mask_home,0.09308,0.40723,0.23292,-0.36522,0.31784,0.68056
38,mask_conference,0.15357,0.60283,0.10166,-0.31614,0.32943,0.77833
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,-0.02084,0.64163,-0.03143,-0.45679,0.37008,0.87105
39,mask_home,0.09303,0.40601,0.23245,-0.36797,0.31933,0.68184
39,mask_conference,0.15586,0.60534,0.10263,-0.31544,0.33008,0.78084
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,-0.01785,0.64347,-0.02936,-0.45621,0.37018,0.87201
40,mask_home,0.09288,0.40474,0.23184,-0.37045,0.32079,0.68289
40,mask_conference,0.15784,0.60761,0.10336,-0.31495,0.33076,0.78319
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,-0.01509,0.64520,-0.02746,-0.45566,0.37027,0.87292
41,mask_home,0.09280,0.40312,0.23126,-0.37243,0.32219,0.68346
41,mask_conference,0.15968,0.60970,0.10408,-0.31447,0.33136,0.78534
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,-0.01240,0.64687,-0.02566,-0.45505,0.37032,0.87376
42,mask_home,0.09264,0.40135,0.23057,-0.37391,0.32359,0.68363
42,mask_conference,0.16135,0.61166,0.10466,-0.31407,0.33194,0.78736
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,-0.00983,0.64843,-0.02394,-0.45444,0.37034,0.87453
43,mask_home,0.09264,0.39927,0.22993,-0.37502,0.32486,0.68340
43,mask_conference,0.16302,0.61353,0.10529,-0.31358,0.33241,0.78925
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,-0.00733,0.65000,-0.02234,-0.45380,0.37032,0.87528
44,mask_home,0.09298,0.39684,0.22959,-0.37559,0.32588,0.68272
44,mask_conference,0.16457,0.61522,0.10596,-0.31307,0.33282,0.79094
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,-0.00501,0.65143,-0.02085,-0.45320,0.37030,0.87598
45,mask_home,0.09345,0.39416,0.22928,-0.37592,0.32677,0.68173
45,mask_conference,0.16608,0.61677,0.10670,-0.31250,0.33315,0.79247
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,-0.00285,0.65288,-0.01952,-0.45264,0.37027,0.87672
46,mask_home,0.09408,0.39112,0.22901,-0.37592,0.32755,0.68035
46,mask_conference,0.16750,0.61827,0.10733,-0.31197,0.33346,0.79395
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,-0.00088,0.65422,-0.01831,-0.45219,0.37027,0.87745
47,mask_home,0.09481,0.38779,0.22872,-0.37554,0.32826,0.67858
47,mask_conference,0.16888,0.61969,0.10794,-0.31143,0.33371,0.79532
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,0.00097,0.65552,-0.01718,-0.45174,0.37024,0.87815
48,mask_home,0.09566,0.38402,0.22841,-0.37489,0.32890,0.67640
48,mask_conference,0.17025,0.62101,0.10867,-0.31079,0.33388,0.79656
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,0.00281,0.65677,-0.01618,-0.45123,0.37019,0.87878
49,mask_home,0.09643,0.38000,0.22796,-0.37397,0.32958,0.67390
49,mask_conference,0.17161,0.62231,0.10935,-0.31013,0.33400,0.79776
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,0.00460,0.65790,-0.01527,-0.45078,0.37017,0.87938
50,mask_home,0.09721,0.37580,0.22742,-0.37282,0.33024,0.67115
50,mask_conference,0.17300,0.62356,0.11011,-0.30937,0.33404,0.79886
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,0.00635,0.65896,-0.01441,-0.45033,0.37013,0.87992
51,mask_home,0.09804,0.37161,0.22693,-0.37159,0.33083,0.66838
