episode,interactions,total_reward,mean_reward,entropy_work,entropy_home,entropy_conference
46,27,-17.0410,-0.6311,2.3181,2.4221,2.6919
47,27,-19.9850,-0.7402,2.3220,2.3659,2.6911
48,27,-14.9970,-0.5554,2.3220,2.3439,2.7154
49,27,-14.5830,-0.5401,2.3622,2.3890,2.7274
50,27,-21.7830,-0.8068,2.4308,2.4010,2.7292
51,27,-9.4270,-0.3491,2.4037,2.3883,2.7111
52,27,-9.6430,-0.3571,2.4022,2.3655,2.7120
53,27,-19.7990,-0.7333,2.4161,2.3291,2.6646
54,27,-5.1890,-0.1922,2.4130,2.3383,2.6432
55,27,-22.2630,-0.8246,2.3983,2.3900,2.6295
56,27,-42.2210,-1.5637,2.3891,2.3846,2.6565
57,27,-19.8350,-0.7346,2.3993,2.3966,2.6560
58,27,-22.2690,-0.8248,2.4549,2.4522,2.6681
59,27,-6.9510,-0.2574,2.4550,2.3429,2.6401
60,27,-17.4730,-0.6471,2.3944,2.3409,2.6234
61,27,-25.0930,-0.9294,2.3834,2.4166,2.6601
62,27,-29.5110,-1.0930,2.3933,2.4208,2.6915
63,27,-7.2210,-0.2674,2.3553,2.4283,2.6576
64,27,-19.2590,-0.7133,2.3668,2.4460,2.6011
65,27,-4.6190,-0.1711,2.3831,2.3769,2.6022
66,27,-9.7330,-0.3605,2.3540,2.3496,2.5730
67,27,-20.0510,-0.7426,2.4074,2.3305,2.5974
68,27,-9.3190,-0.3451,2.3450,2.2479,2.5336
69,27,-19.6610,-0.7282,2.3236,2.2625,2.6199
70,27,-19.2650,-0.7135,2.3837,2.2816,2.6507
71,27,-19.4870,-0.7217,2.4279,2.2108,2.6121
72,27,-17.1610,-0.6356,2.4265,2.1974,2.5613
73,27,-14.6490,-0.5426,2.4131,2.2065,2.6249
74,27,-19.9310,-0.7382,2.3492,2.2409,2.6570
75,27,-31.9210,-1.1823,2.3651,2.3028,2.6613
76,27,-9.2710,-0.3434,2.3423,2.3775,2.6610
77,27,-19.6250,-0.7269,2.3201,2.3885,2.6574
78,27,-37.6110,-1.3930,2.3451,2.3965,2.7078
79,27,-37.4070,-1.3854,2.4092,2.4318,2.7113
80,27,-14.8110,-0.5486,2.3274,2.4368,2.7278
81,27,-17.3830,-0.6438,2.2904,2.4103,2.7381
82,27,-9.3790,-0.3474,2.2650,2.4101,2.7176
83,27,-4.4270,-0.1640,2.3104,2.4249,2.6933
84,27,-21.8430,-0.8090,2.3449,2.3548,2.6565
85,27,-9.4390,-0.3496,2.2964,2.3164,2.6610
86,27,-19.3910,-0.7182,2.3626,2.2792,2.6697
87,27,-12.5690,-0.4655,2.3755,2.2617,2.6174
88,27,-11.5910,-0.4293,2.3369,2.3050,2.5942
89,27,-24.3910,-0.9034,2.3578,2.3211,2.5455
90,27,-22.3170,-0.8266,2.4420,2.3110,2.4959
91,27,-19.3730,-0.7175,2.3791,2.3875,2.5324
92,27,-16.9150,-0.6265,2.4147,2.3601,2.5553
93,27,-9.3610,-0.3467,2.4501,2.3647,2.5361
94,27,-9.1210,-0.3378,2.4761,2.3687,2.4779
95,27,-36.8370,-1.3643,2.4528,2.3866,2.4757
96,27,-27.6230,-1.0231,2.4465,2.4137,2.4893
97,27,-29.4750,-1.0917,2.4790,2.4508,2.5284
98,27,-9.5110,-0.3523,2.4495,2.4189,2.4934
99,27,-14.8350,-0.5494,2.4443,2.3738,2.4671
100,27,-12.5810,-0.4660,2.3350,2.3549,2.5285
101,27,-14.2950,-0.5294,2.4071,2.2973,2.5175
102,27,-24.4270,-0.9047,2.4169,2.3173,2.5452
103,27,-25.0390,-0.9274,2.4026,2.3880,2.5402
104,27,-39.9970,-1.4814,2.3763,2.4408,2.5806
105,27,-4.7570,-0.1762,2.4014,2.4208,2.5899
106,27,-17.0650,-0.6320,2.3996,2.4493,2.5770
107,27,-11.8130,-0.4375,2.3772,2.4506,2.5212
108,27,-22.3830,-0.8290,2.3807,2.4496,2.6205
109,27,-28.9950,-1.0739,2.3576,2.4913,2.6844
110,27,-24.2590,-0.8985,2.4093,2.5053,2.6505
111,27,-19.7090,-0.7300,2.3220,2.4971,2.6542
112,27,-24.7150,-0.9154,2.3147,2.5029,2.6102
113,27,-23.6830,-0.8771,2.3447,2.4345,2.5740
114,27,-25.1590,-0.9318,2.3311,2.4645,2.5555
115,27,-19.7270,-0.7306,2.3050,2.4661,2.6110
116,27,-19.4450,-0.7202,2.3963,2.4378,2.6178
117,27,-7.5690,-0.2803,2.3486,2.4214,2.5984
118,27,-15.0450,-0.5572,2.3446,2.4151,2.5592
119,27,-4.5470,-0.1684,2.3226,2.3738,2.5113
120,27,-17.0830,-0.6327,2.2799,2.3970,2.5871
