update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
1516,57,work,mask_work,carol,pair_up,rejected,-0.8741,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1517,57,work,mask_work,dave,joke_deflect,rejected,-0.6157,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1518,57,work,mask_work,bob,quick_tip,tolerated,1.9519,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1519,57,work,mask_work,carol,quick_tip,tolerated,1.6282,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1520,57,work,mask_work,dave,joke_deflect,rejected,-0.6157,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1521,57,work,mask_work,bob,drop_everything,rejected,-0.6512,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1522,57,home,mask_home,carol,joke_deflect,rejected,-2.4961,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1523,57,home,mask_home,dave,pair_up,accepted,1.4943,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1524,57,home,mask_home,bob,joke_deflect,rejected,-0.5329,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
1525,57,home,mask_home,carol,joke_deflect,rejected,-2.4961,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1526,57,home,mask_home,dave,drop_everything,rejected,-3.2966,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1527,57,home,mask_home,bob,quick_tip,rejected,-0.5367,0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1528,57,home,mask_home,carol,quick_tip,tolerated,-0.3647,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1529,57,home,mask_home,dave,teach,rejected,-3.3312,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1530,57,home,mask_home,bob,teach,rejected,-0.8574,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1531,57,conference,mask_conference,carol,joke_deflect,rejected,-1.8957,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1532,57,conference,mask_conference,dave,drop_everything,rejected,-3.4032,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1533,57,conference,mask_conference,bob,joke_deflect,tolerated,1.3158,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1534,57,conference,mask_conference,carol,joke_deflect,tolerated,-0.0043,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1535,57,conference,mask_conference,dave,pair_up,accepted,1.6688,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1536,57,conference,mask_conference,bob,drop_everything,rejected,-1.1326,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1537,57,conference,mask_conference,carol,drop_everything,rejected,-2.4226,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1538,57,conference,mask_conference,dave,joke_deflect,accepted,1.8008,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1539,57,conference,mask_conference,bob,joke_deflect,rejected,-0.5756,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1540,58,work,mask_work,carol,joke_deflect,rejected,-0.7498,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1541,58,work,mask_work,dave,teach,tolerated,1.5960,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1542,58,work,mask_work,bob,teach,tolerated,1.9268,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1543,58,work,mask_work,carol,teach,accepted,4.1242,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1544,58,work,mask_work,dave,quick_tip,accepted,4.4033,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1545,58,work,mask_work,bob,pair_up,rejected,-0.5792,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1546,58,work,mask_work,carol,joke_deflect,rejected,-0.7498,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1547,58,work,mask_work,dave,drop_everything,rejected,-0.8247,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1548,58,work,mask_work,bob,pair_up,rejected,-0.5792,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1549,58,home,mask_home,carol,pair_up,accepted,2.0814,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1550,58,home,mask_home,dave,joke_deflect,accepted,1.6397,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1551,58,home,mask_home,bob,drop_everything,rejected,-0.6750,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1552,58,home,mask_home,carol,pair_up,accepted,2.0814,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1553,58,home,mask_home,dave,pair_up,accepted,1.5077,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1554,58,home,mask_home,bob,teach,rejected,-0.8511,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1555,58,home,mask_home,carol,pair_up,accepted,2.0814,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1556,58,home,mask_home,dave,joke_deflect,accepted,1.6397,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1557,58,home,mask_home,bob,pair_up,tolerated,1.1893,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1558,58,conference,mask_conference,carol,pair_up,accepted,2.6494,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1559,58,conference,mask_conference,dave,joke_deflect,accepted,1.8008,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1560,58,conference,mask_conference,bob,drop_everything,rejected,-1.1256,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1561,58,conference,mask_conference,carol,drop_everything,rejected,-2.4226,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1562,58,conference,mask_conference,dave,drop_everything,rejected,-3.4032,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1563,58,conference,mask_conference,bob,pair_up,rejected,-0.7847,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1564,58,conference,mask_conference,carol,pair_up,accepted,2.6494,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1565,58,conference,mask_conference,dave,teach,rejected,-3.1176,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
1566,58,conference,mask_conference,bob,drop_everything,rejected,-1.1172,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1567,59,work,mask_work,carol,joke_deflect,rejected,-0.7498,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1568,59,work,mask_work,dave,pair_up,rejected,-0.7527,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1569,59,work,mask_work,bob,drop_everything,rejected,-0.6512,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1570,59,work,mask_work,carol,pair_up,rejected,-0.8818,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1571,59,work,mask_work,dave,quick_tip,accepted,4.4033,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1572,59,work,mask_work,bob,drop_everything,rejected,-0.6512,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1573,59,work,mask_work,carol,drop_everything,rejected,-0.9538,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1574,59,work,mask_work,dave,joke_deflect,rejected,-0.6207,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1575,59,work,mask_work,bob,joke_deflect,rejected,-0.4472,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1576,59,home,mask_home,carol,joke_deflect,rejected,-2.5046,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1577,59,home,mask_home,dave,teach,tolerated,-1.1773,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1578,59,home,mask_home,bob,drop_everything,rejected,-0.6858,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1579,59,home,mask_home,carol,drop_everything,accepted,2.0161,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1580,59,home,mask_home,dave,help_after_task,rejected,-3.4987,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1581,59,home,mask_home,bob,quick_tip,rejected,-0.5351,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1582,59,home,mask_home,carol,pair_up,accepted,2.0881,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1583,59,home,mask_home,dave,drop_everything,rejected,-3.2974,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1584,59,home,mask_home,bob,joke_deflect,rejected,-0.5067,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
1585,59,conference,mask_conference,carol,joke_deflect,tolerated,-0.0043,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1586,59,conference,mask_conference,dave,teach,tolerated,-0.9636,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1587,59,conference,mask_conference,bob,joke_deflect,rejected,-0.5672,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1588,59,conference,mask_conference,carol,pair_up,accepted,2.6437,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1589,59,conference,mask_conference,dave,teach,rejected,-3.1176,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
1590,59,conference,mask_conference,bob,drop_everything,rejected,-1.1106,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1591,59,conference,mask_conference,carol,drop_everything,rejected,-2.4283,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1592,59,conference,mask_conference,dave,joke_deflect,accepted,1.8128,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1593,59,conference,mask_conference,bob,quick_tip,rejected,-0.8826,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1594,60,work,mask_work,carol,joke_deflect,rejected,-0.7498,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1595,60,work,mask_work,dave,teach,rejected,-0.5579,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1596,60,work,mask_work,bob,joke_deflect,rejected,-0.4472,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1597,60,work,mask_work,carol,quick_tip,rejected,-0.6063,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1598,60,work,mask_work,dave,drop_everything,rejected,-0.8191,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1599,60,work,mask_work,bob,joke_deflect,rejected,-0.4472,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1600,60,work,mask_work,carol,joke_deflect,rejected,-0.7441,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1601,60,work,mask_work,dave,pair_up,rejected,-0.7471,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1602,60,work,mask_work,bob,drop_everything,rejected,-0.6512,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1603,60,home,mask_home,carol,pair_up,accepted,2.0881,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1604,60,home,mask_home,dave,drop_everything,tolerated,-1.3761,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1605,60,home,mask_home,bob,joke_deflect,rejected,-0.5067,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
1606,60,home,mask_home,carol,pair_up,accepted,2.0881,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1607,60,home,mask_home,dave,teach,rejected,-3.3320,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1608,60,home,mask_home,bob,joke_deflect,tolerated,1.3847,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1609,60,home,mask_home,carol,joke_deflect,rejected,-2.5046,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1610,60,home,mask_home,dave,quick_tip,accepted,1.6617,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1611,60,home,mask_home,bob,drop_everything,rejected,-0.6738,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1612,60,conference,mask_conference,carol,joke_deflect,rejected,-1.8957,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1613,60,conference,mask_conference,dave,drop_everything,rejected,-3.3912,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1614,60,conference,mask_conference,bob,drop_everything,rejected,-1.1106,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1615,60,conference,mask_conference,carol,teach,accepted,2.6561,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1616,60,conference,mask_conference,dave,pair_up,accepted,1.6808,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1617,60,conference,mask_conference,bob,pair_up,tolerated,1.0806,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1618,60,conference,mask_conference,carol,drop_everything,rejected,-2.4219,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1619,60,conference,mask_conference,dave,pair_up,accepted,1.6808,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1620,60,conference,mask_conference,bob,joke_deflect,tolerated,1.3127,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1621,61,work,mask_work,carol,joke_deflect,rejected,-0.7441,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1622,61,work,mask_work,dave,pair_up,rejected,-0.7471,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1623,61,work,mask_work,bob,quick_tip,tolerated,1.9519,-0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1624,61,work,mask_work,carol,pair_up,rejected,-0.8761,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1625,61,work,mask_work,dave,pair_up,rejected,-0.7471,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1626,61,work,mask_work,bob,pair_up,rejected,-0.5861,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1627,61,work,mask_work,carol,quick_tip,tolerated,1.6282,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1628,61,work,mask_work,dave,pair_up,rejected,-0.7471,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1629,61,work,mask_work,bob,joke_deflect,rejected,-0.4541,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1630,61,home,mask_home,carol,drop_everything,accepted,2.0225,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1631,61,home,mask_home,dave,pair_up,accepted,1.5057,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1632,61,home,mask_home,bob,drop_everything,rejected,-0.6738,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1633,61,home,mask_home,carol,drop_everything,accepted,2.0225,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1634,61,home,mask_home,dave,pair_up,accepted,1.5057,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1635,61,home,mask_home,bob,pair_up,tolerated,1.2185,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1636,61,home,mask_home,carol,pair_up,accepted,2.0945,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1637,61,home,mask_home,dave,help_after_task,rejected,-3.4943,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1638,61,home,mask_home,bob,drop_everything,rejected,-0.6841,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1639,61,conference,mask_conference,carol,pair_up,accepted,2.6501,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1640,61,conference,mask_conference,dave,joke_deflect,accepted,1.8128,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1641,61,conference,mask_conference,bob,drop_everything,rejected,-1.1272,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1642,61,conference,mask_conference,carol,joke_deflect,rejected,-1.8957,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1643,61,conference,mask_conference,dave,drop_everything,rejected,-3.3912,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1644,61,conference,mask_conference,bob,pair_up,tolerated,1.0755,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1645,61,conference,mask_conference,carol,joke_deflect,rejected,-1.8957,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1646,61,conference,mask_conference,dave,drop_everything,rejected,-3.3912,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1647,61,conference,mask_conference,bob,joke_deflect,rejected,-0.5896,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1648,62,work,mask_work,carol,joke_deflect,rejected,-0.7510,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1649,62,work,mask_work,dave,drop_everything,rejected,-0.8191,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1650,62,work,mask_work,bob,quick_tip,rejected,-0.2826,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1651,62,work,mask_work,carol,joke_deflect,rejected,-0.7510,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1652,62,work,mask_work,dave,joke_deflect,rejected,-0.6151,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1653,62,work,mask_work,bob,pair_up,rejected,-0.5783,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1654,62,work,mask_work,carol,joke_deflect,rejected,-0.7510,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1655,62,work,mask_work,dave,teach,rejected,-0.5579,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1656,62,work,mask_work,bob,drop_everything,rejected,-0.6503,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1657,62,home,mask_home,carol,quick_tip,rejected,-2.5861,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1658,62,home,mask_home,dave,drop_everything,rejected,-3.2922,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1659,62,home,mask_home,bob,joke_deflect,tolerated,1.3909,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1660,62,home,mask_home,carol,teach,rejected,-2.8878,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1661,62,home,mask_home,dave,pair_up,accepted,1.5127,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1662,62,home,mask_home,bob,joke_deflect,rejected,-0.5005,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
1663,62,home,mask_home,carol,drop_everything,accepted,2.0342,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1664,62,home,mask_home,dave,drop_everything,tolerated,-1.3709,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
1665,62,home,mask_home,bob,teach,rejected,-0.8413,-0.00000,-0.00000,0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1666,62,conference,mask_conference,carol,joke_deflect,tolerated,-0.0043,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1667,62,conference,mask_conference,dave,drop_everything,rejected,-3.3912,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1668,62,conference,mask_conference,bob,pair_up,rejected,-0.7767,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1669,62,conference,mask_conference,carol,teach,accepted,2.6627,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1670,62,conference,mask_conference,dave,pair_up,accepted,1.6808,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1671,62,conference,mask_conference,bob,joke_deflect,rejected,-0.5815,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
1672,62,conference,mask_conference,carol,drop_everything,rejected,-2.4153,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1673,62,conference,mask_conference,dave,drop_everything,rejected,-3.3912,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
1674,62,conference,mask_conference,bob,pair_up,tolerated,1.0880,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1675,63,work,mask_work,carol,teach,accepted,4.1230,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1676,63,work,mask_work,dave,teach,tolerated,1.5960,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1677,63,work,mask_work,bob,joke_deflect,rejected,-0.4463,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
1678,63,work,mask_work,carol,joke_deflect,rejected,-0.7510,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
1679,63,work,mask_work,dave,pair_up,rejected,-0.7465,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
1680,63,work,mask_work,bob,pair_up,rejected,-0.5783,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
