episode,mask,o,c,e,a,n,norm
33,mask_work,0.07929,0.46294,-0.50000,-0.37290,-0.18565,0.80257
33,mask_home,-0.47628,-0.16711,-0.50000,-0.15635,0.12792,0.73864
33,mask_conference,0.18190,-0.04842,0.50000,0.30230,-0.14802,0.63145
34,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
34,mask_work,0.08542,0.47257,-0.50000,-0.38266,-0.19164,0.81472
34,mask_home,-0.48713,-0.16619,-0.50000,-0.16280,0.12906,0.74704
34,mask_conference,0.18552,-0.04937,0.50000,0.30851,-0.15171,0.63644
35,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
35,mask_work,0.08708,0.48459,-0.50000,-0.39194,-0.19899,0.82803
35,mask_home,-0.49585,-0.16386,-0.50000,-0.16670,0.12888,0.75307
35,mask_conference,0.18872,-0.05134,0.49922,0.31453,-0.15454,0.64053
36,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
36,mask_work,0.09172,0.49391,-0.50000,-0.39942,-0.20354,0.83864
36,mask_home,-0.50000,-0.16475,-0.50000,-0.17405,0.13099,0.75802
36,mask_conference,0.19095,-0.05401,0.50000,0.31830,-0.15535,0.64407
37,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
37,mask_work,0.09802,0.50000,-0.50000,-0.41026,-0.21116,0.85000
37,mask_home,-0.50000,-0.16535,-0.50000,-0.18214,0.13361,0.76050
37,mask_conference,0.19422,-0.05690,0.50000,0.32566,-0.15847,0.64971
38,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
38,mask_work,0.10375,0.50000,-0.50000,-0.41973,-0.21703,0.85676
38,mask_home,-0.50000,-0.16265,-0.50000,-0.18699,0.13362,0.76110
38,mask_conference,0.19746,-0.05970,0.50000,0.33332,-0.16185,0.65563
39,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
39,mask_work,0.11037,0.50000,-0.50000,-0.42928,-0.22238,0.86367
39,mask_home,-0.50000,-0.15986,-0.50000,-0.19011,0.13307,0.76119
39,mask_conference,0.20133,-0.06297,0.50000,0.34341,-0.16651,0.66344
40,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
40,mask_work,0.11579,0.50000,-0.50000,-0.43881,-0.22752,0.87048
40,mask_home,-0.50000,-0.16176,-0.50000,-0.19736,0.13547,0.76385
40,mask_conference,0.20471,-0.06492,0.50000,0.35115,-0.17034,0.66966
41,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,mask_work,0.12390,0.50000,-0.50000,-0.44898,-0.23377,0.87840
41,mask_home,-0.50000,-0.16159,-0.50000,-0.20561,0.13743,0.76634
41,mask_conference,0.20848,-0.06878,0.50000,0.36156,-0.17467,0.67781
42,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
42,mask_work,0.12604,0.50000,-0.50000,-0.45698,-0.23935,0.88431
42,mask_home,-0.50000,-0.15943,-0.50000,-0.21162,0.13853,0.76772
42,mask_conference,0.21054,-0.07175,0.50000,0.36676,-0.17602,0.68189
43,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
43,mask_work,0.13130,0.50000,-0.50000,-0.46567,-0.24347,0.89071
43,mask_home,-0.50000,-0.15841,-0.50000,-0.21837,0.13993,0.76965
43,mask_conference,0.21502,-0.07418,0.50000,0.37801,-0.18189,0.69117
44,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
44,mask_work,0.13923,0.50000,-0.50000,-0.47672,-0.25105,0.89982
44,mask_home,-0.50000,-0.16111,-0.50000,-0.22188,0.14112,0.77143
44,mask_conference,0.21686,-0.07819,0.50000,0.38293,-0.18239,0.69502
45,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
45,mask_work,0.14231,0.50000,-0.50000,-0.48653,-0.25745,0.90733
45,mask_home,-0.50000,-0.16263,-0.50000,-0.22803,0.14305,0.77389
45,mask_conference,0.21993,-0.08210,0.50000,0.39157,-0.18544,0.70202
46,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
46,mask_work,0.14619,0.50000,-0.50000,-0.49697,-0.26561,0.91592
46,mask_home,-0.50000,-0.16228,-0.50000,-0.23553,0.14492,0.77641
46,mask_conference,0.22191,-0.08406,0.50000,0.39561,-0.18668,0.70546
47,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
47,mask_work,0.15091,0.50000,-0.50000,-0.50000,-0.27129,0.91999
47,mask_home,-0.50000,-0.16184,-0.50000,-0.23937,0.14521,0.77754
47,mask_conference,0.22472,-0.08676,0.50000,0.40310,-0.18977,0.71171
48,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
48,mask_work,0.15617,0.50000,-0.50000,-0.50000,-0.27651,0.92241
48,mask_home,-0.50000,-0.15806,-0.50000,-0.24560,0.14554,0.77877
48,mask_conference,0.22625,-0.09111,0.50000,0.40833,-0.19019,0.71582
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,0.16096,0.50000,-0.50000,-0.50000,-0.28371,0.92542
49,mask_home,-0.50000,-0.15984,-0.50000,-0.25121,0.14750,0.78129
49,mask_conference,0.22911,-0.09423,0.50000,0.41680,-0.19362,0.72290
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,0.16591,0.50000,-0.50000,-0.50000,-0.28856,0.92779
50,mask_home,-0.50000,-0.15982,-0.50000,-0.25238,0.14711,0.78159
50,mask_conference,0.23408,-0.09533,0.50000,0.42960,-0.20126,0.73413
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,0.17438,0.50000,-0.50000,-0.50000,-0.29483,0.93131
51,mask_home,-0.50000,-0.16164,-0.50000,-0.25932,0.14924,0.78463
51,mask_conference,0.23783,-0.09849,0.50000,0.44068,-0.20629,0.74365
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,0.17885,0.50000,-0.50000,-0.50000,-0.29920,0.93354
52,mask_home,-0.50000,-0.15984,-0.50000,-0.26603,0.15012,0.78667
52,mask_conference,0.23928,-0.10413,0.50000,0.44753,-0.20679,0.74910
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,0.18239,0.50000,-0.50000,-0.50000,-0.30482,0.93605
53,mask_home,-0.50000,-0.16035,-0.50000,-0.27552,0.15286,0.79056
53,mask_conference,0.24168,-0.10657,0.50000,0.45413,-0.20922,0.75483
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.18988,0.50000,-0.50000,-0.50000,-0.31212,0.93993
54,mask_home,-0.50000,-0.16219,-0.50000,-0.28092,0.15476,0.79320
54,mask_conference,0.24387,-0.10980,0.50000,0.46075,-0.21108,0.76051
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.19381,0.50000,-0.50000,-0.50000,-0.31755,0.94255
55,mask_home,-0.50000,-0.16270,-0.50000,-0.28806,0.15670,0.79625
55,mask_conference,0.24645,-0.11168,0.49903,0.46731,-0.21393,0.76576
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.20178,0.50000,-0.50000,-0.50000,-0.32316,0.94612
56,mask_home,-0.50000,-0.16468,-0.50000,-0.29461,0.15870,0.79944
56,mask_conference,0.24843,-0.11399,0.50000,0.47212,-0.21527,0.77068
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.20719,0.50000,-0.50000,-0.50000,-0.32778,0.94888
57,mask_home,-0.50000,-0.16436,-0.50000,-0.30004,0.15952,0.80155
57,mask_conference,0.24968,-0.11608,0.49796,0.47510,-0.21569,0.77202
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.21331,0.50000,-0.50000,-0.50000,-0.33389,0.95236
58,mask_home,-0.50000,-0.16287,-0.50000,-0.30548,0.16011,0.80342
58,mask_conference,0.25274,-0.11763,0.50000,0.48319,-0.21985,0.78072
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.21886,0.49967,-0.49866,-0.49991,-0.33989,0.95481
59,mask_home,-0.50000,-0.16123,-0.50000,-0.30893,0.16025,0.80443
59,mask_conference,0.25529,-0.12132,0.50000,0.49181,-0.22276,0.78828
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.22731,0.50000,-0.50000,-0.50000,-0.34614,0.95994
60,mask_home,-0.50000,-0.16376,-0.50000,-0.31475,0.16248,0.80764
60,mask_conference,0.25938,-0.12194,0.50000,0.50000,-0.22881,0.79656
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.23165,0.50000,-0.50000,-0.50000,-0.35200,0.96310
61,mask_home,-0.50000,-0.16133,-0.50000,-0.31933,0.16232,0.80892
61,mask_conference,0.26181,-0.12483,0.50000,0.50000,-0.23149,0.79857
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.23954,0.50000,-0.50000,-0.50000,-0.35885,0.96755
62,mask_home,-0.49955,-0.15955,-0.50000,-0.32199,0.16225,0.80932
62,mask_conference,0.26397,-0.12749,0.50000,0.50000,-0.23345,0.80027
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.24786,0.50000,-0.50000,-0.50000,-0.36538,0.97208
63,mask_home,-0.50000,-0.15725,-0.50000,-0.32446,0.16160,0.81001
63,mask_conference,0.26838,-0.12837,0.50000,0.50000,-0.23961,0.80369
64,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
64,mask_work,0.25652,0.50000,-0.50000,-0.50000,-0.37043,0.97623
64,mask_home,-0.50000,-0.15506,-0.50000,-0.32684,0.16091,0.81041
64,mask_conference,0.26993,-0.13030,0.49888,0.49899,-0.24035,0.80342
65,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
65,mask_work,0.26231,0.50000,-0.50000,-0.50000,-0.37586,0.97984
65,mask_home,-0.50000,-0.15489,-0.50000,-0.33220,0.16222,0.81281
65,mask_conference,0.27128,-0.13426,0.50000,0.50000,-0.24079,0.80598
66,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
66,mask_work,0.27044,0.50000,-0.50000,-0.50000,-0.38246,0.98459
66,mask_home,-0.50000,-0.15063,-0.50000,-0.33271,0.16044,0.81187
66,mask_conference,0.27234,-0.13537,0.50000,0.50000,-0.24102,0.80659
67,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67,mask_work,0.27979,0.50000,-0.50000,-0.50000,-0.38733,0.98909
67,mask_home,-0.50000,-0.15119,-0.50000,-0.33769,0.16183,0.81430
67,mask_conference,0.27447,-0.13907,0.50000,0.50000,-0.24351,0.80868
68,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
68,mask_work,0.28470,0.50000,-0.50000,-0.50000,-0.39293,0.99270
68,mask_home,-0.50000,-0.15248,-0.50000,-0.34455,0.16400,0.81784
68,mask_conference,0.27590,-0.14276,0.50000,0.50000,-0.24455,0.81013
69,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
69,mask_work,0.28936,0.50000,-0.50000,-0.50000,-0.39973,0.99675
69,mask_home,-0.50000,-0.15112,-0.50000,-0.35025,0.16481,0.82017
69,mask_conference,0.27926,-0.14267,0.50000,0.50000,-0.24937,0.81273
70,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
70,mask_work,0.29478,0.50000,-0.50000,-0.50000,-0.40331,0.99978
70,mask_home,-0.50000,-0.14939,-0.50000,-0.35409,0.16522,0.82158
70,mask_conference,0.28013,-0.14549,0.49999,0.49910,-0.24926,0.81294
71,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
71,mask_work,0.30184,0.50000,-0.50000,-0.50000,-0.40938,1.00434
71,mask_home,-0.49950,-0.14825,-0.50000,-0.35603,0.16473,0.82181
71,mask_conference,0.28166,-0.14868,0.50000,0.50000,-0.25053,0.81499
72,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
72,mask_work,0.30801,0.50000,-0.50000,-0.50000,-0.41525,1.00862
72,mask_home,-0.49976,-0.14856,-0.50000,-0.35921,0.16527,0.82351
72,mask_conference,0.28506,-0.15103,0.50000,0.50000,-0.25576,0.81822
73,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
73,mask_work,0.31137,0.50000,-0.50000,-0.50000,-0.42055,1.01184
73,mask_home,-0.50000,-0.14945,-0.50000,-0.36495,0.16694,0.82667
73,mask_conference,0.28839,-0.15280,0.50000,0.50000,-0.26075,0.82128
74,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
74,mask_work,0.31715,0.50000,-0.50000,-0.50000,-0.42535,1.01563
74,mask_home,-0.50000,-0.14772,-0.50000,-0.36755,0.16655,0.82744
74,mask_conference,0.29000,-0.15554,0.49895,0.49904,-0.26210,0.82157
75,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
75,mask_work,0.32347,0.50000,-0.50000,-0.50000,-0.43139,1.02016
75,mask_home,-0.50000,-0.14764,-0.50000,-0.36973,0.16673,0.82843
75,mask_conference,0.29191,-0.15842,0.50000,0.50000,-0.26425,0.82470
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,0.32783,0.49961,-0.49866,-0.49987,-0.43836,1.02361
76,mask_home,-0.49907,-0.14733,-0.49957,-0.37308,0.16691,0.82909
76,mask_conference,0.29498,-0.16075,0.50000,0.50000,-0.26874,0.82769
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,0.33787,0.50000,-0.50000,-0.50000,-0.44468,1.03048
77,mask_home,-0.50000,-0.14915,-0.50000,-0.38050,0.16965,0.83415
77,mask_conference,0.29755,-0.16338,0.50000,0.50000,-0.27220,0.83025
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,0.34286,0.50000,-0.50000,-0.50000,-0.45107,1.03490
78,mask_home,-0.50000,-0.14747,-0.50000,-0.38328,0.16975,0.83514
78,mask_conference,0.29968,-0.16645,0.50000,0.50000,-0.27481,0.83249
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,0.34669,0.50000,-0.50000,-0.50000,-0.45593,1.03830
79,mask_home,-0.50000,-0.14985,-0.50000,-0.38683,0.17159,0.83758
79,mask_conference,0.30139,-0.16943,0.50000,0.50000,-0.27643,0.83424
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,0.35119,0.50000,-0.50000,-0.50000,-0.46126,1.04216
80,mask_home,-0.50000,-0.14950,-0.50000,-0.39026,0.17268,0.83933
80,mask_conference,0.30218,-0.17214,0.50000,0.50000,-0.27635,0.83505
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,0.35528,0.50000,-0.50000,-0.50000,-0.46531,1.04534
81,mask_home,-0.50000,-0.15119,-0.50000,-0.39848,0.17568,0.84410
81,mask_conference,0.30296,-0.17439,0.50000,0.50000,-0.27627,0.83577
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,0.36110,0.50000,-0.50000,-0.50000,-0.47226,1.05044
82,mask_home,-0.50000,-0.14918,-0.50000,-0.40005,0.17531,0.84441
82,mask_conference,0.30430,-0.17801,0.50000,0.50000,-0.27756,0.83745
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.36814,0.50000,-0.50000,-0.50000,-0.47792,1.05543
83,mask_home,-0.50000,-0.14647,-0.50000,-0.40393,0.17591,0.84590
83,mask_conference,0.30672,-0.18111,0.50000,0.50000,-0.28118,0.84020
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.37547,0.50000,-0.50000,-0.50000,-0.48426,1.06089
84,mask_home,-0.50000,-0.14697,-0.50000,-0.40925,0.17764,0.84891
84,mask_conference,0.30881,-0.18329,0.50000,0.50000,-0.28409,0.84242
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.38507,0.50000,-0.50000,-0.50000,-0.49066,1.06725
85,mask_home,-0.50000,-0.14807,-0.50000,-0.41372,0.17957,0.85167
85,mask_conference,0.31036,-0.18434,0.50000,0.50000,-0.28548,0.84369
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.39020,0.50000,-0.50000,-0.50000,-0.49612,1.07163
86,mask_home,-0.50000,-0.14825,-0.50000,-0.41913,0.18158,0.85476
86,mask_conference,0.31531,-0.18419,0.50000,0.50000,-0.29397,0.84839
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.39669,0.50000,-0.50000,-0.50000,-0.50000,1.07581
87,mask_home,-0.50000,-0.14571,-0.50000,-0.42358,0.18265,0.85674
87,mask_conference,0.31859,-0.18577,0.50000,0.50000,-0.29901,0.85171
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.40169,0.50000,-0.50000,-0.50000,-0.50000,1.07766
88,mask_home,-0.50000,-0.14393,-0.50000,-0.42846,0.18409,0.85917
88,mask_conference,0.31966,-0.18944,0.50000,0.50000,-0.29969,0.85316
