episode,agent,context,formal,casual,enthusiastic,quiet,entropy
26500,bob,concert,0.4589,0.0003,0.0002,0.5406,0.5004
26500,bob,default,0.4915,0.0041,0.0026,0.5017,0.5289
26500,carol,work,0.0002,0.9035,0.0961,0.0002,0.2311
26500,carol,home,0.0002,0.7099,0.2898,0.0001,0.4363
26500,carol,concert,0.0002,0.5069,0.4928,0.0001,0.5018
26500,carol,default,0.0027,0.5875,0.4073,0.0024,0.5114
26500,dave,work,0.0002,0.0215,0.9781,0.0002,0.0775
26500,dave,home,0.0002,0.0213,0.9784,0.0001,0.0764
26500,dave,concert,0.0001,0.0122,0.9876,0.0001,0.0494
26500,dave,default,0.0025,0.2908,0.7044,0.0023,0.4581
27000,alice,work,0.5057,0.3997,0.0035,0.0911,0.6849
27000,alice,home,0.0215,0.9636,0.0145,0.0004,0.1318
27000,alice,concert,0.1662,0.8133,0.0152,0.0054,0.4025
27000,alice,default,0.0561,0.6662,0.2561,0.0216,0.6231
27000,bob,work,0.3350,0.0001,0.0001,0.6648,0.4614
27000,bob,home,0.5515,0.0004,0.0002,0.4480,0.4996
27000,bob,concert,0.4588,0.0002,0.0002,0.5407,0.5003
27000,bob,default,0.4913,0.0040,0.0026,0.5021,0.5285
27000,carol,work,0.0002,0.9038,0.0958,0.0002,0.2305
27000,carol,home,0.0002,0.7100,0.2897,0.0001,0.4362
27000,carol,concert,0.0001,0.5068,0.4929,0.0001,0.5018
27000,carol,default,0.0027,0.5887,0.4063,0.0024,0.5107
27000,dave,work,0.0002,0.0211,0.9785,0.0002,0.0764
27000,dave,home,0.0002,0.0209,0.9788,0.0001,0.0752
27000,dave,concert,0.0001,0.0120,0.9878,0.0001,0.0486
27000,dave,default,0.0025,0.2854,0.7099,0.0023,0.4543
27500,alice,work,0.5075,0.3997,0.0035,0.0893,0.6825
27500,alice,home,0.0215,0.9638,0.0143,0.0004,0.1310
27500,alice,concert,0.1663,0.8135,0.0149,0.0053,0.4015
27500,alice,default,0.0563,0.6706,0.2519,0.0212,0.6196
27500,bob,work,0.3333,0.0001,0.0001,0.6665,0.4605
27500,bob,home,0.5515,0.0004,0.0002,0.4480,0.4996
27500,bob,concert,0.4588,0.0002,0.0002,0.5408,0.5003
27500,bob,default,0.4911,0.0040,0.0025,0.5024,0.5280
27500,carol,work,0.0002,0.9042,0.0954,0.0002,0.2298
27500,carol,home,0.0002,0.7101,0.2896,0.0001,0.4361
27500,carol,concert,0.0001,0.5067,0.4930,0.0001,0.5018
27500,carol,default,0.0026,0.5897,0.4053,0.0024,0.5101
27500,dave,work,0.0002,0.0207,0.9789,0.0002,0.0752
27500,dave,home,0.0002,0.0205,0.9792,0.0001,0.0742
27500,dave,concert,0.0001,0.0117,0.9880,0.0001,0.0479
27500,dave,default,0.0024,0.2802,0.7152,0.0022,0.4505
28000,alice,work,0.5090,0.3998,0.0034,0.0878,0.6804
28000,alice,home,0.0215,0.9641,0.0140,0.0004,0.1301
28000,alice,concert,0.1664,0.8138,0.0146,0.0052,0.4005
28000,alice,default,0.0565,0.6749,0.2478,0.0208,0.6161
28000,bob,work,0.3318,0.0001,0.0001,0.6680,0.4597
28000,bob,home,0.5515,0.0004,0.0002,0.4480,0.4995
28000,bob,concert,0.4587,0.0002,0.0002,0.5409,0.5002
28000,bob,default,0.4908,0.0039,0.0025,0.5028,0.5276
28000,carol,work,0.0002,0.9045,0.0951,0.0002,0.2293
28000,carol,home,0.0002,0.7102,0.2895,0.0001,0.4360
28000,carol,concert,0.0001,0.5067,0.4930,0.0001,0.5017
28000,carol,default,0.0026,0.5907,0.4045,0.0023,0.5095
28000,dave,work,0.0002,0.0204,0.9793,0.0002,0.0742
28000,dave,home,0.0001,0.0201,0.9796,0.0001,0.0730
28000,dave,concert,0.0001,0.0115,0.9882,0.0001,0.0472
28000,dave,default,0.0024,0.2752,0.7202,0.0022,0.4467
28500,alice,work,0.5108,0.3998,0.0033,0.0861,0.6780
28500,alice,home,0.0215,0.9644,0.0138,0.0003,0.1293
28500,alice,concert,0.1664,0.8141,0.0144,0.0051,0.3996
28500,alice,default,0.0567,0.6791,0.2438,0.0205,0.6126
28500,bob,work,0.3300,0.0001,0.0001,0.6698,0.4588
28500,bob,home,0.5515,0.0004,0.0002,0.4480,0.4995
28500,bob,concert,0.4586,0.0002,0.0002,0.5410,0.5002
28500,bob,default,0.4906,0.0038,0.0024,0.5031,0.5272
28500,carol,work,0.0002,0.9048,0.0948,0.0002,0.2287
28500,carol,home,0.0002,0.7104,0.2894,0.0001,0.4359
28500,carol,concert,0.0001,0.5066,0.4931,0.0001,0.5017
28500,carol,default,0.0025,0.5915,0.4037,0.0023,0.5090
28500,dave,work,0.0002,0.0200,0.9797,0.0002,0.0730
28500,dave,home,0.0001,0.0198,0.9799,0.0001,0.0720
28500,dave,concert,0.0001,0.0114,0.9884,0.0001,0.0466
28500,dave,default,0.0023,0.2704,0.7251,0.0022,0.4430
29000,alice,work,0.5122,0.3998,0.0033,0.0847,0.6759
29000,alice,home,0.0215,0.9646,0.0135,0.0003,0.1286
29000,alice,concert,0.1665,0.8143,0.0141,0.0050,0.3985
29000,alice,default,0.0569,0.6831,0.2399,0.0201,0.6091
29000,bob,work,0.3286,0.0001,0.0001,0.6712,0.4580
29000,bob,home,0.5515,0.0004,0.0002,0.4480,0.4994
29000,bob,concert,0.4585,0.0002,0.0002,0.5411,0.5001
29000,bob,default,0.4904,0.0038,0.0024,0.5035,0.5268
29000,carol,work,0.0002,0.9051,0.0945,0.0002,0.2282
29000,carol,home,0.0002,0.7104,0.2893,0.0001,0.4358
29000,carol,concert,0.0001,0.5066,0.4932,0.0001,0.5017
29000,carol,default,0.0025,0.5923,0.4030,0.0022,0.5085
29000,dave,work,0.0002,0.0197,0.9800,0.0002,0.0720
29000,dave,home,0.0001,0.0195,0.9803,0.0001,0.0711
29000,dave,concert,0.0001,0.0111,0.9886,0.0001,0.0459
29000,dave,default,0.0023,0.2657,0.7299,0.0021,0.4393
29500,alice,work,0.5136,0.3999,0.0032,0.0833,0.6739
29500,alice,home,0.0215,0.9649,0.0133,0.0003,0.1277
29500,alice,concert,0.1666,0.8146,0.0139,0.0049,0.3977
29500,alice,default,0.0571,0.6872,0.2360,0.0198,0.6056
29500,bob,work,0.3272,0.0001,0.0001,0.6726,0.4573
29500,bob,home,0.5515,0.0003,0.0002,0.4480,0.4994
29500,bob,concert,0.4584,0.0002,0.0002,0.5412,0.5001
29500,bob,default,0.4902,0.0037,0.0023,0.5038,0.5264
29500,carol,work,0.0002,0.9054,0.0942,0.0002,0.2277
29500,carol,home,0.0002,0.7106,0.2892,0.0001,0.4357
29500,carol,concert,0.0001,0.5065,0.4932,0.0001,0.5017
29500,carol,default,0.0024,0.5930,0.4024,0.0022,0.5080
29500,dave,work,0.0002,0.0193,0.9803,0.0002,0.0711
29500,dave,home,0.0001,0.0191,0.9806,0.0001,0.0701
29500,dave,concert,0.0001,0.0110,0.9888,0.0001,0.0453
29500,dave,default,0.0022,0.2612,0.7345,0.0021,0.4356
30000,alice,work,0.5153,0.3999,0.0032,0.0816,0.6715
30000,alice,home,0.0215,0.9651,0.0131,0.0003,0.1270
30000,alice,concert,0.1666,0.8148,0.0137,0.0049,0.3968
30000,alice,default,0.0572,0.6911,0.2322,0.0194,0.6022
30000,bob,work,0.3256,0.0001,0.0001,0.6743,0.4564
30000,bob,home,0.5515,0.0003,0.0002,0.4480,0.4993
30000,bob,concert,0.4584,0.0002,0.0002,0.5412,0.5001
30000,bob,default,0.4899,0.0036,0.0023,0.5041,0.5260
30000,carol,work,0.0002,0.9058,0.0939,0.0002,0.2271
30000,carol,home,0.0001,0.7106,0.2891,0.0001,0.4356
30000,carol,concert,0.0001,0.5065,0.4933,0.0001,0.5016
30000,carol,default,0.0024,0.5936,0.4019,0.0022,0.5075
30000,dave,work,0.0002,0.0190,0.9807,0.0001,0.0700
30000,dave,home,0.0001,0.0188,0.9809,0.0001,0.0692
30000,dave,concert,0.0001,0.0108,0.9890,0.0001,0.0447
30000,dave,default,0.0022,0.2568,0.7389,0.0021,0.4321
30500,alice,work,0.5167,0.4000,0.0031,0.0802,0.6694
30500,alice,home,0.0215,0.9653,0.0129,0.0003,0.1263
30500,alice,concert,0.1667,0.8150,0.0135,0.0048,0.3960
30500,alice,default,0.0574,0.6949,0.2285,0.0191,0.5987
30500,bob,work,0.3241,0.0001,0.0001,0.6757,0.4556
30500,bob,home,0.5515,0.0003,0.0002,0.4480,0.4993
30500,bob,concert,0.4583,0.0002,0.0002,0.5413,0.5000
30500,bob,default,0.4897,0.0036,0.0023,0.5044,0.5257
30500,carol,work,0.0002,0.9061,0.0936,0.0002,0.2266
30500,carol,home,0.0001,0.7107,0.2890,0.0001,0.4355
30500,carol,concert,0.0001,0.5064,0.4933,0.0001,0.5016
30500,carol,default,0.0023,0.5941,0.4014,0.0021,0.5071
30500,dave,work,0.0002,0.0186,0.9811,0.0001,0.0690
30500,dave,home,0.0001,0.0185,0.9812,0.0001,0.0683
30500,dave,concert,0.0001,0.0106,0.9891,0.0001,0.0442
30500,dave,default,0.0022,0.2526,0.7432,0.0020,0.4285
31000,alice,work,0.5179,0.4000,0.0031,0.0790,0.6677
31000,alice,home,0.0215,0.9656,0.0127,0.0003,0.1256
31000,alice,concert,0.1668,0.8153,0.0133,0.0047,0.3951
31000,alice,default,0.0576,0.6987,0.2248,0.0188,0.5953
31000,bob,work,0.3229,0.0001,0.0001,0.6769,0.4550
31000,bob,home,0.5515,0.0003,0.0002,0.4480,0.4992
31000,bob,concert,0.4582,0.0002,0.0002,0.5414,0.5000
31000,bob,default,0.4895,0.0035,0.0022,0.5047,0.5253
31000,carol,work,0.0002,0.9063,0.0933,0.0002,0.2262
31000,carol,home,0.0001,0.7108,0.2889,0.0001,0.4355
31000,carol,concert,0.0001,0.5064,0.4934,0.0001,0.5016
31000,carol,default,0.0023,0.5946,0.4010,0.0021,0.5067
31000,dave,work,0.0002,0.0183,0.9813,0.0001,0.0682
31000,dave,home,0.0001,0.0182,0.9815,0.0001,0.0674
31000,dave,concert,0.0001,0.0104,0.9893,0.0001,0.0435
31000,dave,default,0.0021,0.2486,0.7473,0.0020,0.4250
31500,alice,work,0.5192,0.4000,0.0030,0.0778,0.6658
31500,alice,home,0.0214,0.9658,0.0124,0.0003,0.1249
31500,alice,concert,0.1668,0.8155,0.0131,0.0046,0.3943
31500,alice,default,0.0578,0.7024,0.2213,0.0185,0.5918
31500,bob,work,0.3217,0.0001,0.0001,0.6782,0.4543
31500,bob,home,0.5515,0.0003,0.0002,0.4480,0.4992
31500,bob,concert,0.4582,0.0002,0.0002,0.5414,0.4999
31500,bob,default,0.4893,0.0035,0.0022,0.5050,0.5250
31500,carol,work,0.0002,0.9066,0.0931,0.0002,0.2257
31500,carol,home,0.0001,0.7109,0.2888,0.0001,0.4354
31500,carol,concert,0.0001,0.5063,0.4934,0.0001,0.5016
31500,carol,default,0.0023,0.5950,0.4007,0.0021,0.5063
31500,dave,work,0.0002,0.0181,0.9816,0.0001,0.0673
31500,dave,home,0.0001,0.0179,0.9819,0.0001,0.0665
31500,dave,concert,0.0001,0.0103,0.9895,0.0001,0.0430
31500,dave,default,0.0021,0.2446,0.7513,0.0020,0.4216
32000,alice,work,0.5205,0.4000,0.0030,0.0765,0.6639
32000,alice,home,0.0214,0.9660,0.0122,0.0003,0.1242
32000,alice,concert,0.1669,0.8157,0.0129,0.0046,0.3936
32000,alice,default,0.0579,0.7060,0.2178,0.0182,0.5884
32000,bob,work,0.3204,0.0001,0.0001,0.6794,0.4536
32000,bob,home,0.5515,0.0003,0.0002,0.4480,0.4991
32000,bob,concert,0.4581,0.0002,0.0002,0.5415,0.4999
32000,bob,default,0.4891,0.0034,0.0022,0.5053,0.5246
32000,carol,work,0.0002,0.9068,0.0928,0.0002,0.2253
32000,carol,home,0.0001,0.7110,0.2887,0.0001,0.4353
32000,carol,concert,0.0001,0.5063,0.4935,0.0001,0.5015
32000,carol,default,0.0022,0.5954,0.4004,0.0020,0.5060
32000,dave,work,0.0002,0.0178,0.9819,0.0001,0.0664
32000,dave,home,0.0001,0.0176,0.9821,0.0001,0.0656
32000,dave,concert,0.0001,0.0101,0.9896,0.0001,0.0425
32000,dave,default,0.0021,0.2408,0.7552,0.0019,0.4182
32500,alice,work,0.5215,0.4001,0.0029,0.0755,0.6623
32500,alice,home,0.0214,0.9662,0.0120,0.0003,0.1235
32500,alice,concert,0.1670,0.8159,0.0127,0.0045,0.3928
32500,alice,default,0.0580,0.7095,0.2145,0.0180,0.5850
32500,bob,work,0.3194,0.0001,0.0001,0.6805,0.4530
32500,bob,home,0.5515,0.0003,0.0002,0.4480,0.4991
32500,bob,concert,0.4580,0.0002,0.0002,0.5416,0.4998
32500,bob,default,0.4889,0.0034,0.0021,0.5056,0.5243
32500,carol,work,0.0002,0.9070,0.0926,0.0002,0.2249
32500,carol,home,0.0001,0.7111,0.2886,0.0001,0.4352
32500,carol,concert,0.0001,0.5062,0.4935,0.0001,0.5015
32500,carol,default,0.0022,0.5957,0.4001,0.0020,0.5056
32500,dave,work,0.0002,0.0175,0.9822,0.0001,0.0657
32500,dave,home,0.0001,0.0173,0.9824,0.0001,0.0648
32500,dave,concert,0.0001,0.0100,0.9898,0.0001,0.0419
32500,dave,default,0.0020,0.2371,0.7590,0.0019,0.4148
33000,alice,work,0.5228,0.4001,0.0029,0.0743,0.6604
33000,alice,home,0.0214,0.9664,0.0119,0.0003,0.1230
33000,alice,concert,0.1670,0.8161,0.0125,0.0044,0.3920
33000,alice,default,0.0581,0.7130,0.2112,0.0177,0.5817
33000,bob,work,0.3181,0.0001,0.0001,0.6817,0.4523
33000,bob,home,0.5515,0.0003,0.0002,0.4480,0.4991
33000,bob,concert,0.4580,0.0002,0.0002,0.5417,0.4998
33000,bob,default,0.4888,0.0033,0.0021,0.5058,0.5240
33000,carol,work,0.0002,0.9073,0.0924,0.0001,0.2244
33000,carol,home,0.0001,0.7112,0.2886,0.0001,0.4351
33000,carol,concert,0.0001,0.5062,0.4936,0.0001,0.5015
33000,carol,default,0.0022,0.5961,0.3998,0.0020,0.5053
33000,dave,work,0.0002,0.0172,0.9825,0.0001,0.0649
33000,dave,home,0.0001,0.0171,0.9827,0.0001,0.0641
33000,dave,concert,0.0001,0.0098,0.9900,0.0001,0.0414
33000,dave,default,0.0020,0.2335,0.7626,0.0019,0.4115
33500,alice,work,0.5238,0.4001,0.0028,0.0732,0.6588
33500,alice,home,0.0214,0.9666,0.0117,0.0003,0.1223
33500,alice,concert,0.1671,0.8163,0.0123,0.0044,0.3912
33500,alice,default,0.0582,0.7163,0.2081,0.0174,0.5784
33500,bob,work,0.3171,0.0001,0.0001,0.6828,0.4517
33500,bob,home,0.5516,0.0003,0.0002,0.4480,0.4990
33500,bob,concert,0.4579,0.0002,0.0002,0.5417,0.4998
33500,bob,default,0.4886,0.0033,0.0021,0.5061,0.5237
33500,carol,work,0.0002,0.9075,0.0922,0.0001,0.2241
33500,carol,home,0.0001,0.7113,0.2885,0.0001,0.4351
33500,carol,concert,0.0001,0.5062,0.4936,0.0001,0.5015
33500,carol,default,0.0021,0.5964,0.3996,0.0019,0.5049
33500,dave,work,0.0001,0.0170,0.9827,0.0001,0.0641
33500,dave,home,0.0001,0.0168,0.9829,0.0001,0.0633
33500,dave,concert,0.0001,0.0097,0.9901,0.0001,0.0408
33500,dave,default,0.0020,0.2300,0.7662,0.0018,0.4083
34000,alice,work,0.5249,0.4001,0.0028,0.0721,0.6571
34000,alice,home,0.0214,0.9668,0.0115,0.0003,0.1217
34000,alice,concert,0.1672,0.8165,0.0121,0.0043,0.3905
34000,alice,default,0.0583,0.7195,0.2050,0.0172,0.5751
34000,bob,work,0.3160,0.0001,0.0001,0.6839,0.4511
34000,bob,home,0.5516,0.0003,0.0002,0.4480,0.4990
34000,bob,concert,0.4579,0.0002,0.0002,0.5418,0.4997
34000,bob,default,0.4885,0.0032,0.0020,0.5063,0.5234
34000,carol,work,0.0002,0.9077,0.0919,0.0001,0.2237
34000,carol,home,0.0001,0.7113,0.2884,0.0001,0.4350
34000,carol,concert,0.0001,0.5061,0.4937,0.0001,0.5015
34000,carol,default,0.0021,0.5967,0.3993,0.0019,0.5046
34000,dave,work,0.0001,0.0167,0.9830,0.0001,0.0634
34000,dave,home,0.0001,0.0166,0.9832,0.0001,0.0625
34000,dave,concert,0.0001,0.0095,0.9903,0.0001,0.0404
34000,dave,default,0.0019,0.2266,0.7696,0.0018,0.4051
34500,alice,work,0.5259,0.4002,0.0028,0.0711,0.6555
34500,alice,home,0.0214,0.9670,0.0113,0.0003,0.1211
34500,alice,concert,0.1672,0.8167,0.0119,0.0042,0.3898
34500,alice,default,0.0584,0.7227,0.2020,0.0169,0.5718
34500,bob,work,0.3150,0.0001,0.0001,0.6848,0.4505
34500,bob,home,0.5516,0.0003,0.0002,0.4480,0.4989
34500,bob,concert,0.4578,0.0002,0.0002,0.5418,0.4997
34500,bob,default,0.4883,0.0032,0.0020,0.5065,0.5231
34500,carol,work,0.0002,0.9079,0.0917,0.0001,0.2233
34500,carol,home,0.0001,0.7114,0.2884,0.0001,0.4349
34500,carol,concert,0.0001,0.5061,0.4937,0.0001,0.5014
34500,carol,default,0.0021,0.5970,0.3991,0.0019,0.5043
34500,dave,work,0.0001,0.0165,0.9832,0.0001,0.0627
34500,dave,home,0.0001,0.0163,0.9835,0.0001,0.0617
34500,dave,concert,0.0001,0.0094,0.9904,0.0001,0.0399
34500,dave,default,0.0019,0.2233,0.7729,0.0018,0.4019
35000,alice,work,0.5269,0.4002,0.0027,0.0702,0.6540
35000,alice,home,0.0214,0.9671,0.0112,0.0003,0.1205
35000,alice,concert,0.1673,0.8168,0.0117,0.0042,0.3891
35000,alice,default,0.0585,0.7257,0.1991,0.0167,0.5686
35000,bob,work,0.3140,0.0001,0.0001,0.6858,0.4500
35000,bob,home,0.5516,0.0003,0.0002,0.4480,0.4989
35000,bob,concert,0.4578,0.0002,0.0001,0.5419,0.4996
35000,bob,default,0.4882,0.0031,0.0020,0.5067,0.5228
35000,carol,work,0.0002,0.9081,0.0915,0.0001,0.2230
35000,carol,home,0.0001,0.7115,0.2883,0.0001,0.4349
35000,carol,concert,0.0001,0.5060,0.4937,0.0001,0.5014
35000,carol,default,0.0020,0.5972,0.3989,0.0018,0.5040
35000,dave,work,0.0001,0.0163,0.9834,0.0001,0.0620
35000,dave,home,0.0001,0.0161,0.9837,0.0001,0.0610
35000,dave,concert,0.0001,0.0093,0.9905,0.0001,0.0394
35000,dave,default,0.0019,0.2201,0.7762,0.0018,0.3988
35500,alice,work,0.5280,0.4002,0.0027,0.0691,0.6523
35500,alice,home,0.0214,0.9673,0.0110,0.0003,0.1201
35500,alice,concert,0.1673,0.8170,0.0116,0.0041,0.3884
35500,alice,default,0.0585,0.7287,0.1963,0.0164,0.5654
35500,bob,work,0.3130,0.0001,0.0001,0.6869,0.4494
35500,bob,home,0.5516,0.0003,0.0001,0.4480,0.4989
35500,bob,concert,0.4577,0.0002,0.0001,0.5420,0.4996
35500,bob,default,0.4881,0.0031,0.0019,0.5069,0.5226
35500,carol,work,0.0002,0.9084,0.0913,0.0001,0.2226
35500,carol,home,0.0001,0.7115,0.2882,0.0001,0.4348
35500,carol,concert,0.0001,0.5060,0.4938,0.0001,0.5014
35500,carol,default,0.0020,0.5975,0.3987,0.0018,0.5037
35500,dave,work,0.0001,0.0160,0.9837,0.0001,0.0612
35500,dave,home,0.0001,0.0159,0.9839,0.0001,0.0604
35500,dave,concert,0.0001,0.0091,0.9907,0.0001,0.0389
35500,dave,default,0.0019,0.2170,0.7793,0.0017,0.3958
36000,alice,work,0.5291,0.4002,0.0026,0.0681,0.6506
36000,alice,home,0.0214,0.9675,0.0109,0.0003,0.1195
36000,alice,concert,0.1674,0.8172,0.0114,0.0041,0.3878
36000,alice,default,0.0586,0.7316,0.1936,0.0162,0.5623
36000,bob,work,0.3119,0.0001,0.0001,0.6879,0.4487
36000,bob,home,0.5516,0.0003,0.0001,0.4480,0.4988
36000,bob,concert,0.4576,0.0002,0.0001,0.5420,0.4996
36000,bob,default,0.4880,0.0030,0.0019,0.5071,0.5223
36000,carol,work,0.0002,0.9086,0.0911,0.0001,0.2222
36000,carol,home,0.0001,0.7116,0.2882,0.0001,0.4347
36000,carol,concert,0.0001,0.5060,0.4938,0.0001,0.5014
36000,carol,default,0.0020,0.5978,0.3985,0.0018,0.5035
36000,dave,work,0.0001,0.0158,0.9839,0.0001,0.0605
36000,dave,home,0.0001,0.0157,0.9841,0.0001,0.0597
36000,dave,concert,0.0001,0.0090,0.9908,0.0001,0.0385
36000,dave,default,0.0018,0.2140,0.7824,0.0017,0.3927
36500,alice,work,0.5300,0.4003,0.0026,0.0672,0.6491
36500,alice,home,0.0214,0.9676,0.0107,0.0003,0.1190
36500,alice,concert,0.1674,0.8173,0.0113,0.0040,0.3871
36500,alice,default,0.0586,0.7344,0.1910,0.0160,0.5593
36500,bob,work,0.3110,0.0001,0.0001,0.6889,0.4482
36500,bob,home,0.5516,0.0003,0.0001,0.4480,0.4988
36500,bob,concert,0.4576,0.0002,0.0001,0.5421,0.4995
36500,bob,default,0.4878,0.0030,0.0019,0.5073,0.5220
36500,carol,work,0.0002,0.9088,0.0909,0.0001,0.2219
36500,carol,home,0.0001,0.7117,0.2881,0.0001,0.4347
36500,carol,concert,0.0001,0.5059,0.4939,0.0001,0.5014
36500,carol,default,0.0020,0.5980,0.3983,0.0018,0.5032
36500,dave,work,0.0001,0.0156,0.9841,0.0001,0.0598
36500,dave,home,0.0001,0.0155,0.9843,0.0001,0.0591
36500,dave,concert,0.0001,0.0089,0.9909,0.0001,0.0380
36500,dave,default,0.0018,0.2111,0.7854,0.0017,0.3898
37000,alice,work,0.5310,0.4003,0.0026,0.0662,0.6476
37000,alice,home,0.0214,0.9678,0.0106,0.0003,0.1185
37000,alice,concert,0.1675,0.8175,0.0111,0.0039,0.3865
37000,alice,default,0.0587,0.7372,0.1884,0.0158,0.5562
37000,bob,work,0.3100,0.0001,0.0001,0.6898,0.4476
37000,bob,home,0.5516,0.0003,0.0001,0.4480,0.4988
37000,bob,concert,0.4575,0.0002,0.0001,0.5421,0.4995
37000,bob,default,0.4877,0.0029,0.0019,0.5075,0.5218
37000,carol,work,0.0002,0.9090,0.0907,0.0001,0.2215
37000,carol,home,0.0001,0.7117,0.2880,0.0001,0.4346
37000,carol,concert,0.0001,0.5059,0.4939,0.0001,0.5014
37000,carol,default,0.0019,0.5983,0.3981,0.0017,0.5029
37000,dave,work,0.0001,0.0154,0.9844,0.0001,0.0591
37000,dave,home,0.0001,0.0152,0.9845,0.0001,0.0584
37000,dave,concert,0.0001,0.0088,0.9911,0.0001,0.0376
37000,dave,default,0.0018,0.2082,0.7883,0.0017,0.3868
37500,alice,work,0.5318,0.4003,0.0025,0.0654,0.6462
37500,alice,home,0.0214,0.9679,0.0105,0.0003,0.1180
37500,alice,concert,0.1675,0.8176,0.0110,0.0039,0.3859
37500,alice,default,0.0587,0.7398,0.1859,0.0156,0.5533
37500,bob,work,0.3092,0.0001,0.0001,0.6907,0.4471
37500,bob,home,0.5516,0.0003,0.0001,0.4480,0.4987
37500,bob,concert,0.4575,0.0002,0.0001,0.5422,0.4995
37500,bob,default,0.4876,0.0029,0.0018,0.5076,0.5215
37500,carol,work,0.0002,0.9091,0.0906,0.0001,0.2212
37500,carol,home,0.0001,0.7118,0.2880,0.0001,0.4346
37500,carol,concert,0.0001,0.5059,0.4939,0.0001,0.5013
37500,carol,default,0.0019,0.5985,0.3979,0.0017,0.5027
37500,dave,work,0.0001,0.0152,0.9846,0.0001,0.0585
37500,dave,home,0.0001,0.0150,0.9848,0.0001,0.0578
37500,dave,concert,0.0001,0.0086,0.9912,0.0001,0.0372
37500,dave,default,0.0018,0.2055,0.7911,0.0016,0.3840
38000,alice,work,0.5327,0.4003,0.0025,0.0645,0.6447
38000,alice,home,0.0214,0.9681,0.0103,0.0003,0.1175
38000,alice,concert,0.1676,0.8178,0.0108,0.0038,0.3853
38000,alice,default,0.0588,0.7424,0.1834,0.0154,0.5503
38000,bob,work,0.3083,0.0001,0.0001,0.6916,0.4466
38000,bob,home,0.5516,0.0003,0.0001,0.4480,0.4987
38000,bob,concert,0.4575,0.0002,0.0001,0.5422,0.4995
38000,bob,default,0.4875,0.0029,0.0018,0.5078,0.5213
38000,carol,work,0.0002,0.9093,0.0904,0.0001,0.2209
38000,carol,home,0.0001,0.7119,0.2879,0.0001,0.4345
38000,carol,concert,0.0001,0.5058,0.4940,0.0001,0.5013
38000,carol,default,0.0019,0.5987,0.3977,0.0017,0.5024
38000,dave,work,0.0001,0.0150,0.9848,0.0001,0.0579
38000,dave,home,0.0001,0.0148,0.9850,0.0001,0.0572
38000,dave,concert,0.0001,0.0085,0.9913,0.0001,0.0368
38000,dave,default,0.0017,0.2028,0.7939,0.0016,0.3811
38500,alice,work,0.5335,0.4003,0.0025,0.0637,0.6434
38500,alice,home,0.0214,0.9682,0.0102,0.0003,0.1170
38500,alice,concert,0.1676,0.8179,0.0107,0.0038,0.3847
38500,alice,default,0.0588,0.7450,0.1810,0.0152,0.5474
38500,bob,work,0.3075,0.0001,0.0001,0.6924,0.4461
38500,bob,home,0.5516,0.0003,0.0001,0.4480,0.4987
38500,bob,concert,0.4574,0.0002,0.0001,0.5423,0.4994
38500,bob,default,0.4874,0.0028,0.0018,0.5080,0.5210
38500,carol,work,0.0002,0.9095,0.0902,0.0001,0.2206
38500,carol,home,0.0001,0.7119,0.2879,0.0001,0.4345
38500,carol,concert,0.0001,0.5058,0.4940,0.0001,0.5013
38500,carol,default,0.0019,0.5989,0.3975,0.0017,0.5022
38500,dave,work,0.0001,0.0148,0.9850,0.0001,0.0573
38500,dave,home,0.0001,0.0146,0.9852,0.0001,0.0566
38500,dave,concert,0.0001,0.0084,0.9914,0.0001,0.0364
38500,dave,default,0.0017,0.2001,0.7965,0.0016,0.3783
39000,alice,work,0.5343,0.4003,0.0024,0.0629,0.6420
39000,alice,home,0.0213,0.9683,0.0100,0.0003,0.1166
39000,alice,concert,0.1676,0.8181,0.0105,0.0037,0.3841
39000,alice,default,0.0589,0.7474,0.1787,0.0150,0.5446
39000,bob,work,0.3067,0.0001,0.0001,0.6932,0.4457
39000,bob,home,0.5516,0.0003,0.0001,0.4480,0.4986
39000,bob,concert,0.4574,0.0002,0.0001,0.5423,0.4994
39000,bob,default,0.4873,0.0028,0.0018,0.5081,0.5208
39000,carol,work,0.0002,0.9097,0.0901,0.0001,0.2203
39000,carol,home,0.0001,0.7120,0.2878,0.0001,0.4344
39000,carol,concert,0.0001,0.5058,0.4940,0.0001,0.5013
39000,carol,default,0.0018,0.5992,0.3973,0.0017,0.5019
39000,dave,work,0.0001,0.0146,0.9852,0.0001,0.0567
39000,dave,home,0.0001,0.0145,0.9853,0.0001,0.0560
39000,dave,concert,0.0001,0.0083,0.9915,0.0001,0.0360
39000,dave,default,0.0017,0.1976,0.7991,0.0016,0.3755
39500,alice,work,0.5352,0.4004,0.0024,0.0620,0.6406
39500,alice,home,0.0213,0.9685,0.0099,0.0002,0.1161
39500,alice,concert,0.1677,0.8182,0.0104,0.0037,0.3836
39500,alice,default,0.0589,0.7498,0.1765,0.0148,0.5418
39500,bob,work,0.3058,0.0001,0.0001,0.6940,0.4451
39500,bob,home,0.5516,0.0003,0.0001,0.4480,0.4986
39500,bob,concert,0.4573,0.0002,0.0001,0.5424,0.4994
39500,bob,default,0.4872,0.0028,0.0017,0.5083,0.5206
39500,carol,work,0.0001,0.9098,0.0899,0.0001,0.2200
39500,carol,home,0.0001,0.7120,0.2878,0.0001,0.4344
