episode,mask,o,c,e,a,n,norm
91,mask_conference,0.32281,0.49974,0.37004,-0.11874,0.24077,0.75030
92,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
92,mask_work,0.03762,0.49977,-0.03270,-0.49774,0.39912,0.81197
92,mask_home,0.34060,0.34660,0.49977,-0.13333,0.19527,0.73608
92,mask_conference,0.32268,0.49976,0.36992,-0.11890,0.24085,0.75025
93,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93,mask_work,0.03818,0.49979,-0.03288,-0.49774,0.39925,0.81208
93,mask_home,0.33980,0.34659,0.49979,-0.13421,0.19575,0.73601
93,mask_conference,0.32252,0.49978,0.36974,-0.11913,0.24094,0.75017
94,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94,mask_work,0.03874,0.49980,-0.03306,-0.49776,0.39938,0.81220
94,mask_home,0.33898,0.34661,0.49980,-0.13508,0.19624,0.73594
94,mask_conference,0.32243,0.49980,0.36968,-0.11927,0.24099,0.75016
95,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
95,mask_work,0.03928,0.49982,-0.03323,-0.49780,0.39951,0.81233
95,mask_home,0.33815,0.34661,0.49982,-0.13598,0.19673,0.73586
95,mask_conference,0.32231,0.49982,0.36955,-0.11946,0.24106,0.75010
96,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
96,mask_work,0.03977,0.49983,-0.03341,-0.49785,0.39965,0.81247
96,mask_home,0.33732,0.34662,0.49983,-0.13686,0.19722,0.73579
96,mask_conference,0.32219,0.49983,0.36941,-0.11964,0.24114,0.75004
97,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
97,mask_work,0.04024,0.49985,-0.03359,-0.49794,0.39981,0.81264
97,mask_home,0.33651,0.34659,0.49985,-0.13776,0.19770,0.73571
97,mask_conference,0.32205,0.49984,0.36922,-0.11983,0.24123,0.74996
98,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
98,mask_work,0.04067,0.49986,-0.03380,-0.49803,0.39996,0.81281
98,mask_home,0.33568,0.34659,0.49986,-0.13866,0.19819,0.73564
98,mask_conference,0.32198,0.49986,0.36913,-0.11998,0.24128,0.74993
99,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
99,mask_work,0.04112,0.49987,-0.03399,-0.49808,0.40009,0.81294
99,mask_home,0.33483,0.34656,0.49986,-0.13961,0.19869,0.73556
99,mask_conference,0.32190,0.49987,0.36905,-0.12015,0.24132,0.74990
100,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
100,mask_work,0.04157,0.49988,-0.03416,-0.49810,0.40021,0.81305
100,mask_home,0.33398,0.34656,0.49980,-0.14053,0.19919,0.73544
100,mask_conference,0.32182,0.49988,0.36897,-0.12030,0.24136,0.74988
101,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
101,mask_work,0.04203,0.49989,-0.03433,-0.49807,0.40031,0.81311
101,mask_home,0.33315,0.34656,0.49969,-0.14143,0.19967,0.73529
101,mask_conference,0.32177,0.49989,0.36891,-0.12043,0.24139,0.74986
102,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
102,mask_work,0.04248,0.49990,-0.03450,-0.49804,0.40041,0.81318
102,mask_home,0.33223,0.34666,0.49943,-0.14232,0.20020,0.73506
102,mask_conference,0.32167,0.49990,0.36883,-0.12055,0.24144,0.74982
103,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
103,mask_work,0.04292,0.49991,-0.03470,-0.49802,0.40052,0.81326
103,mask_home,0.33128,0.34672,0.49904,-0.14328,0.20076,0.73474
103,mask_conference,0.32158,0.49991,0.36876,-0.12067,0.24149,0.74979
104,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
104,mask_work,0.04333,0.49991,-0.03490,-0.49801,0.40063,0.81335
104,mask_home,0.33035,0.34683,0.49865,-0.14418,0.20129,0.73442
104,mask_conference,0.32153,0.49991,0.36876,-0.12074,0.24150,0.74979
105,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
105,mask_work,0.04374,0.49992,-0.03509,-0.49798,0.40073,0.81341
105,mask_home,0.32944,0.34696,0.49823,-0.14503,0.20181,0.73410
105,mask_conference,0.32144,0.49992,0.36868,-0.12087,0.24155,0.74975
106,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
106,mask_work,0.04417,0.49993,-0.03528,-0.49790,0.40080,0.81343
106,mask_home,0.32858,0.34713,0.49783,-0.14579,0.20231,0.73381
106,mask_conference,0.32139,0.49993,0.36863,-0.12098,0.24157,0.74974
107,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
107,mask_work,0.04457,0.49993,-0.03547,-0.49782,0.40088,0.81346
107,mask_home,0.32770,0.34729,0.49736,-0.14658,0.20281,0.73347
107,mask_conference,0.32136,0.49993,0.36859,-0.12107,0.24159,0.74973
108,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
108,mask_work,0.04496,0.49994,-0.03567,-0.49776,0.40096,0.81349
108,mask_home,0.32683,0.34743,0.49684,-0.14738,0.20331,0.73310
108,mask_conference,0.32131,0.49994,0.36856,-0.12117,0.24161,0.74972
109,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
109,mask_work,0.04533,0.49994,-0.03587,-0.49770,0.40104,0.81353
109,mask_home,0.32585,0.34760,0.49615,-0.14828,0.20387,0.73261
109,mask_conference,0.32123,0.49994,0.36850,-0.12129,0.24165,0.74969
110,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
110,mask_work,0.04567,0.49995,-0.03607,-0.49768,0.40113,0.81358
110,mask_home,0.32490,0.34776,0.49546,-0.14914,0.20442,0.73212
110,mask_conference,0.32115,0.49995,0.36843,-0.12138,0.24169,0.74965
111,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
111,mask_work,0.04601,0.49995,-0.03627,-0.49766,0.40122,0.81365
111,mask_home,0.32396,0.34797,0.49477,-0.14994,0.20495,0.73165
111,mask_conference,0.32105,0.49995,0.36834,-0.12147,0.24174,0.74960
112,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112,mask_work,0.04634,0.49996,-0.03646,-0.49764,0.40131,0.81371
112,mask_home,0.32311,0.34815,0.49414,-0.15068,0.20544,0.73122
112,mask_conference,0.32093,0.49996,0.36821,-0.12161,0.24181,0.74952
113,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113,mask_work,0.04669,0.49996,-0.03665,-0.49759,0.40139,0.81375
113,mask_home,0.32227,0.34832,0.49349,-0.15141,0.20593,0.73078
113,mask_conference,0.32082,0.49996,0.36808,-0.12176,0.24187,0.74946
114,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114,mask_work,0.04702,0.49996,-0.03683,-0.49753,0.40145,0.81377
114,mask_home,0.32150,0.34848,0.49290,-0.15208,0.20637,0.73039
114,mask_conference,0.32075,0.49996,0.36804,-0.12187,0.24189,0.74944
115,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
115,mask_work,0.04734,0.49997,-0.03702,-0.49747,0.40152,0.81380
115,mask_home,0.32076,0.34863,0.49232,-0.15274,0.20679,0.72999
115,mask_conference,0.32069,0.49997,0.36798,-0.12199,0.24192,0.74942
116,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
116,mask_work,0.04767,0.49997,-0.03719,-0.49743,0.40159,0.81384
116,mask_home,0.32002,0.34880,0.49173,-0.15336,0.20721,0.72960
116,mask_conference,0.32058,0.49997,0.36786,-0.12219,0.24198,0.74936
117,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
117,mask_work,0.04800,0.49997,-0.03738,-0.49740,0.40167,0.81389
117,mask_home,0.31929,0.34898,0.49113,-0.15397,0.20762,0.72921
117,mask_conference,0.32046,0.49997,0.36774,-0.12238,0.24203,0.74930
118,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
118,mask_work,0.04832,0.49997,-0.03759,-0.49740,0.40177,0.81397
118,mask_home,0.31855,0.34917,0.49051,-0.15457,0.20804,0.72881
118,mask_conference,0.32033,0.49997,0.36761,-0.12259,0.24209,0.74924
119,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
119,mask_work,0.04867,0.49998,-0.03779,-0.49740,0.40186,0.81404
119,mask_home,0.31779,0.34934,0.48982,-0.15523,0.20848,0.72836
119,mask_conference,0.32019,0.49998,0.36746,-0.12276,0.24216,0.74916
120,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
120,mask_work,0.04906,0.49998,-0.03796,-0.49735,0.40193,0.81408
120,mask_home,0.31703,0.34952,0.48913,-0.15586,0.20891,0.72791
120,mask_conference,0.32010,0.49998,0.36735,-0.12291,0.24221,0.74911
