episode,mask,o,c,e,a,n,norm
90,mask_conference,0.36719,0.51609,0.41688,-0.12188,0.21309,0.79701
91,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
91,mask_work,0.07131,0.56215,-0.04963,-0.49284,0.40523,0.85479
91,mask_home,0.21780,0.36848,0.37598,-0.22484,0.26834,0.66868
91,mask_conference,0.36694,0.51626,0.41675,-0.12191,0.21322,0.79698
92,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
92,mask_work,0.07185,0.56153,-0.04979,-0.49284,0.40536,0.85450
92,mask_home,0.21753,0.36818,0.37549,-0.22554,0.26850,0.66845
92,mask_conference,0.36668,0.51637,0.41664,-0.12195,0.21336,0.79691
93,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93,mask_work,0.07238,0.56090,-0.04994,-0.49286,0.40550,0.85421
93,mask_home,0.21724,0.36795,0.37499,-0.22625,0.26866,0.66825
93,mask_conference,0.36641,0.51642,0.41650,-0.12205,0.21349,0.79680
94,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94,mask_work,0.07289,0.56032,-0.05009,-0.49283,0.40561,0.85392
94,mask_home,0.21693,0.36774,0.37446,-0.22697,0.26883,0.66806
94,mask_conference,0.36621,0.51647,0.41647,-0.12206,0.21358,0.79675
95,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
95,mask_work,0.07338,0.55978,-0.05022,-0.49278,0.40571,0.85363
95,mask_home,0.21663,0.36755,0.37396,-0.22765,0.26900,0.66787
95,mask_conference,0.36602,0.51658,0.41642,-0.12205,0.21368,0.79673
96,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
96,mask_work,0.07386,0.55924,-0.05034,-0.49273,0.40580,0.85335
96,mask_home,0.21636,0.36738,0.37349,-0.22831,0.26914,0.66771
96,mask_conference,0.36585,0.51671,0.41637,-0.12202,0.21377,0.79673
97,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
97,mask_work,0.07431,0.55871,-0.05046,-0.49269,0.40590,0.85307
97,mask_home,0.21615,0.36718,0.37311,-0.22888,0.26926,0.66756
97,mask_conference,0.36561,0.51683,0.41625,-0.12205,0.21389,0.79668
98,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
98,mask_work,0.07477,0.55819,-0.05059,-0.49265,0.40599,0.85280
98,mask_home,0.21591,0.36702,0.37271,-0.22946,0.26938,0.66742
98,mask_conference,0.36535,0.51698,0.41608,-0.12212,0.21403,0.79661
99,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
99,mask_work,0.07520,0.55769,-0.05072,-0.49261,0.40609,0.85253
99,mask_home,0.21571,0.36687,0.37235,-0.23001,0.26948,0.66730
99,mask_conference,0.36511,0.51713,0.41593,-0.12216,0.21415,0.79656
100,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
100,mask_work,0.07563,0.55717,-0.05083,-0.49256,0.40618,0.85226
100,mask_home,0.21547,0.36669,0.37198,-0.23048,0.26962,0.66714
100,mask_conference,0.36491,0.51729,0.41582,-0.12216,0.21426,0.79654
101,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
101,mask_work,0.07608,0.55667,-0.05092,-0.49251,0.40626,0.85198
101,mask_home,0.21521,0.36649,0.37157,-0.23097,0.26978,0.66695
101,mask_conference,0.36473,0.51747,0.41572,-0.12214,0.21436,0.79655
102,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
102,mask_work,0.07653,0.55618,-0.05101,-0.49245,0.40634,0.85171
102,mask_home,0.21497,0.36633,0.37122,-0.23137,0.26992,0.66679
102,mask_conference,0.36456,0.51766,0.41559,-0.12214,0.21446,0.79655
103,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
103,mask_work,0.07699,0.55570,-0.05110,-0.49239,0.40641,0.85145
103,mask_home,0.21472,0.36611,0.37085,-0.23176,0.27009,0.66658
103,mask_conference,0.36439,0.51784,0.41547,-0.12213,0.21456,0.79656
104,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
104,mask_work,0.07747,0.55523,-0.05118,-0.49232,0.40649,0.85118
104,mask_home,0.21449,0.36592,0.37050,-0.23220,0.27022,0.66641
104,mask_conference,0.36423,0.51797,0.41534,-0.12216,0.21465,0.79653
105,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
105,mask_work,0.07794,0.55478,-0.05125,-0.49221,0.40655,0.85090
105,mask_home,0.21429,0.36571,0.37016,-0.23266,0.27033,0.66626
105,mask_conference,0.36411,0.51808,0.41526,-0.12217,0.21472,0.79653
106,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
106,mask_work,0.07843,0.55433,-0.05131,-0.49210,0.40660,0.85062
106,mask_home,0.21407,0.36553,0.36979,-0.23316,0.27046,0.66611
106,mask_conference,0.36395,0.51819,0.41515,-0.12220,0.21481,0.79649
107,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
107,mask_work,0.07888,0.55392,-0.05136,-0.49200,0.40666,0.85037
107,mask_home,0.21383,0.36543,0.36943,-0.23360,0.27059,0.66598
107,mask_conference,0.36381,0.51832,0.41505,-0.12221,0.21488,0.79648
108,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
108,mask_work,0.07930,0.55352,-0.05142,-0.49191,0.40671,0.85012
108,mask_home,0.21359,0.36529,0.36906,-0.23405,0.27072,0.66583
108,mask_conference,0.36365,0.51841,0.41494,-0.12225,0.21497,0.79644
109,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
109,mask_work,0.07969,0.55315,-0.05147,-0.49180,0.40675,0.84987
109,mask_home,0.21338,0.36515,0.36872,-0.23449,0.27084,0.66570
109,mask_conference,0.36345,0.51850,0.41482,-0.12230,0.21507,0.79638
110,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
110,mask_work,0.08008,0.55280,-0.05152,-0.49169,0.40678,0.84964
110,mask_home,0.21313,0.36501,0.36836,-0.23487,0.27099,0.66554
110,mask_conference,0.36331,0.51852,0.41474,-0.12236,0.21514,0.79632
111,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
111,mask_work,0.08041,0.55244,-0.05158,-0.49160,0.40683,0.84940
111,mask_home,0.21287,0.36491,0.36801,-0.23525,0.27114,0.66541
111,mask_conference,0.36314,0.51857,0.41464,-0.12241,0.21522,0.79625
112,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112,mask_work,0.08071,0.55212,-0.05161,-0.49151,0.40686,0.84919
112,mask_home,0.21267,0.36481,0.36772,-0.23559,0.27125,0.66529
112,mask_conference,0.36299,0.51862,0.41455,-0.12246,0.21529,0.79619
113,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113,mask_work,0.08098,0.55181,-0.05165,-0.49143,0.40689,0.84899
113,mask_home,0.21244,0.36460,0.36743,-0.23582,0.27141,0.66509
113,mask_conference,0.36284,0.51863,0.41445,-0.12254,0.21537,0.79612
114,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114,mask_work,0.08125,0.55152,-0.05166,-0.49134,0.40692,0.84879
114,mask_home,0.21219,0.36443,0.36710,-0.23608,0.27158,0.66490
114,mask_conference,0.36266,0.51865,0.41435,-0.12262,0.21545,0.79603
115,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
115,mask_work,0.08150,0.55125,-0.05166,-0.49124,0.40694,0.84859
115,mask_home,0.21196,0.36428,0.36680,-0.23633,0.27173,0.66473
115,mask_conference,0.36248,0.51865,0.41424,-0.12271,0.21553,0.79593
116,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
116,mask_work,0.08178,0.55102,-0.05165,-0.49109,0.40693,0.84838
116,mask_home,0.21170,0.36415,0.36646,-0.23663,0.27189,0.66456
116,mask_conference,0.36232,0.51868,0.41416,-0.12277,0.21561,0.79586
117,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
117,mask_work,0.08206,0.55079,-0.05167,-0.49094,0.40693,0.84816
117,mask_home,0.21144,0.36406,0.36611,-0.23695,0.27205,0.66441
117,mask_conference,0.36220,0.51869,0.41411,-0.12281,0.21566,0.79580
118,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
118,mask_work,0.08234,0.55057,-0.05170,-0.49078,0.40693,0.84796
118,mask_home,0.21122,0.36393,0.36582,-0.23721,0.27219,0.66426
118,mask_conference,0.36209,0.51872,0.41406,-0.12283,0.21571,0.79577
119,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
119,mask_work,0.08259,0.55036,-0.05173,-0.49063,0.40693,0.84776
119,mask_home,0.21101,0.36379,0.36555,-0.23744,0.27232,0.66411
119,mask_conference,0.36189,0.51878,0.41394,-0.12289,0.21581,0.79569
120,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
120,mask_work,0.08287,0.55018,-0.05176,-0.49045,0.40691,0.84757
120,mask_home,0.21079,0.36366,0.36527,-0.23766,0.27247,0.66395
120,mask_conference,0.36165,0.51886,0.41375,-0.12301,0.21593,0.79558
