episode,mask,o,c,e,a,n,norm
48,mask_home,0.20821,0.04381,0.28911,-0.01546,0.09184,0.37084
48,mask_conference,0.20023,0.29455,0.21677,-0.07268,0.08598,0.43187
49,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
49,mask_work,0.04704,0.46394,0.05658,-0.11974,0.13149,0.50228
49,mask_home,0.20828,0.04441,0.28939,-0.01530,0.09211,0.37123
49,mask_conference,0.20093,0.29548,0.21740,-0.07198,0.08595,0.43303
50,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
50,mask_work,0.04848,0.46424,0.05719,-0.11894,0.13139,0.50255
50,mask_home,0.20835,0.04502,0.28965,-0.01518,0.09235,0.37161
50,mask_conference,0.20159,0.29633,0.21800,-0.07131,0.08592,0.43410
51,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,mask_work,0.04986,0.46448,0.05776,-0.11816,0.13130,0.50276
51,mask_home,0.20840,0.04560,0.28989,-0.01502,0.09258,0.37194
51,mask_conference,0.20220,0.29711,0.21857,-0.07065,0.08587,0.43508
52,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
52,mask_work,0.05116,0.46464,0.05829,-0.11745,0.13122,0.50291
52,mask_home,0.20843,0.04614,0.29010,-0.01487,0.09280,0.37224
52,mask_conference,0.20277,0.29784,0.21910,-0.07000,0.08582,0.43599
53,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
53,mask_work,0.05240,0.46475,0.05878,-0.11679,0.13117,0.50303
53,mask_home,0.20845,0.04668,0.29029,-0.01476,0.09299,0.37251
53,mask_conference,0.20330,0.29851,0.21960,-0.06937,0.08576,0.43684
54,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
54,mask_work,0.05360,0.46482,0.05926,-0.11618,0.13111,0.50312
54,mask_home,0.20845,0.04721,0.29044,-0.01464,0.09319,0.37275
54,mask_conference,0.20381,0.29914,0.22006,-0.06876,0.08570,0.43763
55,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
55,mask_work,0.05477,0.46484,0.05971,-0.11560,0.13107,0.50318
55,mask_home,0.20844,0.04772,0.29058,-0.01450,0.09338,0.37295
55,mask_conference,0.20430,0.29971,0.22051,-0.06816,0.08564,0.43838
56,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
56,mask_work,0.05592,0.46483,0.06017,-0.11503,0.13101,0.50320
56,mask_home,0.20839,0.04821,0.29068,-0.01435,0.09359,0.37310
56,mask_conference,0.20476,0.30024,0.22092,-0.06761,0.08557,0.43905
57,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,mask_work,0.05707,0.46479,0.06063,-0.11446,0.13095,0.50320
57,mask_home,0.20830,0.04871,0.29075,-0.01418,0.09380,0.37322
57,mask_conference,0.20518,0.30070,0.22133,-0.06707,0.08550,0.43968
58,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
58,mask_work,0.05821,0.46473,0.06107,-0.11389,0.13088,0.50318
58,mask_home,0.20823,0.04922,0.29081,-0.01403,0.09399,0.37334
58,mask_conference,0.20559,0.30112,0.22171,-0.06654,0.08543,0.44026
59,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,mask_work,0.05930,0.46465,0.06150,-0.11333,0.13081,0.50314
59,mask_home,0.20813,0.04972,0.29085,-0.01388,0.09418,0.37342
59,mask_conference,0.20592,0.30153,0.22206,-0.06605,0.08537,0.44078
60,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
60,mask_work,0.06038,0.46455,0.06191,-0.11278,0.13074,0.50309
60,mask_home,0.20802,0.05020,0.29086,-0.01374,0.09436,0.37348
60,mask_conference,0.20623,0.30193,0.22239,-0.06557,0.08530,0.44128
61,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
61,mask_work,0.06142,0.46443,0.06232,-0.11226,0.13067,0.50302
61,mask_home,0.20790,0.05066,0.29087,-0.01359,0.09455,0.37352
61,mask_conference,0.20649,0.30230,0.22270,-0.06512,0.08525,0.44173
62,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,mask_work,0.06243,0.46429,0.06271,-0.11175,0.13060,0.50293
62,mask_home,0.20779,0.05114,0.29087,-0.01347,0.09471,0.37356
62,mask_conference,0.20674,0.30267,0.22298,-0.06468,0.08520,0.44216
63,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
63,mask_work,0.06342,0.46410,0.06311,-0.11125,0.13053,0.50280
